Tiempo,Angulo,Xcom,Ycom,Zcom,x_acc_robot,y_acc_robot,z_acc_robot,angulo_x,angulo_y,angulo_z,aceleracion_x,aceleracion_y,aceleracion_z,velocidad_angular_x,velocidad_angular_y,velocidad_angular_z,campo_magnetico_x,campo_magnetico_y,campo_magnetico_z,seno_x,seno_z,coseno_z,Xzmp-Juanlo,Yzmp-Juanlo,Xzmp_b,Xzmp_c,Xzmp_off,Yzmp_b,fx0,fy0,fz0,mx0,my0,mz0,Xzmp0,Yzmp0,fx1,fy1,fz1,mx1,my1,mz1,Xzmp1,Yzmp1,Xzmp-Loli,Yzmp-Loli,evalx.y,eval_x.zmp_error,eval_x.zmp_ref,eval_x._u,eval_x._x1[0],eval_x._x2[0],angle_x,xzmp01,yzmp01,xzmp11,yzmp11,xzmp2,yzmp2,XzmpLoli2,ZMPref_mm,eval_x.zmp_ref_mm,evalx.y_mm,angle_ref,zmp_ref,iteraciones
4.95,0.00,0,0,89.27,0.00,0.00,0.00,179.38,0.62,14.53,-0.19,0.12,-9.85,0.02,0.34,-0.21,0.44,0.10,0.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19.44488525,0.30664062,-179.01580811,41.22167969,213.76025391,2.07989502,0.12291162,-0.02308208,-26.40393066,-8.35113525,-341.06506348,91.42382812,-76.60351562,-25.61169434,-0.02495676,-0.02601573,0.00003864,-0.02500595,0.000000057093565,-0.000038642436266,0.000000000000000,0.0000001963,0.0000000052,-0.0000000070,-0.00,1.20,-0.23,-0.23,-0.27,0.26,-0.25,0.00,0.000000000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,164
4.97,0.00,0,0,89.27,0.00,0.00,0.00,179.38,0.62,14.52,-0.11,0.10,-9.81,0.27,0.60,-0.08,0.44,0.10,0.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19.30944824,0.53662109,-179.58312988,41.10028076,213.63995361,1.98620605,0.12243202,-0.02298286,-26.54321289,-8.27178955,-341.06506348,91.46484375,-76.61718750,-25.68713379,-0.02497394,-0.02603526,-0.00003237,-0.02498242,-0.000000094203351,0.000032372772694,0.000000000000000,-0.0000002687,0.0000000051,0.0000000000,0.00,1.19,-0.23,-0.23,-0.27,0.26,-0.25,-0.00,0.000000000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,165
5.01,0.00,0,0,89.27,0.00,0.00,0.00,179.38,0.61,14.52,-0.16,0.13,-9.80,-0.10,-0.15,0.32,0.43,0.10,0.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19.30944824,0.53662109,-179.17053223,41.20819092,213.72015381,2.00494385,0.12275872,-0.02309601,-26.52331543,-8.74786377,-341.54296875,91.47851562,-77.06835938,-25.38537598,-0.02506921,-0.02595788,-0.00010563,-0.02497315,-0.000000142839454,0.000105628743768,0.000000000000000,-0.0000004184,0.0000000050,-0.0000000070,0.00,1.20,-0.23,-0.23,-0.27,0.26,-0.25,-0.00,0.000000000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,166
5.04,0.00,0,0,89.27,0.00,0.00,0.00,179.38,0.61,14.52,-0.05,0.10,-9.88,0.31,0.32,-0.42,0.43,0.10,0.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19.36749268,0.45996094,-179.22210693,41.20819092,213.72015381,2.07989502,0.12273383,-0.02307558,-26.88146973,-8.11309814,-341.48986816,91.43750000,-76.50781250,-25.68713379,-0.02494279,-0.02600986,-0.00001649,-0.02499992,0.000000039255621,0.000016491860151,0.000000000000000,0.0000001391,0.0000000046,-0.0000000185,-0.00,1.20,-0.23,-0.23,-0.27,0.26,-0.25,0.00,0.000000000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,167
5.07,0.00,0,0,89.27,0.00,0.00,0.00,179.39,0.61,14.52,0.11,0.13,-9.83,0.13,-0.20,0.47,0.44,0.10,0.87,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19.46423340,0.40246582,-179.17053223,41.24865723,213.57312012,1.91125488,0.12270451,-0.02309445,-26.78198242,-8.19244385,-341.06506348,91.41015625,-76.75390625,-25.68713379,-0.02503660,-0.02602674,-0.00005619,-0.02501685,-0.000000068730486,0.000056190416217,0.000000000000000,-0.0000001944,0.0000000042,-0.0000000134,0.00,1.20,-0.23,-0.23,-0.27,0.26,-0.25,-0.00,0.000000000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,168
5.10,0.00,0,0,89.27,0.00,0.00,0.00,179.39,0.61,14.52,0.03,0.10,-9.83,0.27,-0.29,0.28,0.44,0.10,0.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19.54162598,0.40246582,-179.37683105,41.10028076,213.68005371,2.06115723,0.12263692,-0.02298518,-27.25952148,-8.45031738,-341.06506348,91.53320312,-76.63085938,-25.61169434,-0.02504568,-0.02603843,-0.00004704,-0.02498608,-0.000000023710083,0.000047041103244,0.000000000000000,-0.0000000581,0.0000000037,-0.0000000184,0.00,1.19,-0.23,-0.23,-0.27,0.26,-0.25,-0.00,0.000000000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,169
5.13,0.00,0,0,89.27,0.00,0.00,0.00,179.39,0.60,14.52,-0.15,0.11,-9.80,0.09,0.63,-0.05,0.44,0.10,0.87,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19.67706299,0.30664062,-179.22210693,41.26214600,213.70678711,2.07989502,0.12278207,-0.02307809,-26.80187988,-8.13293457,-341.06506348,91.32812500,-76.50781250,-25.38537598,-0.02496633,-0.02600831,0.00002620,-0.02499894,0.000000075671004,-0.000026196241379,0.000000000000000,0.0000002448,0.0000000031,-0.0000000195,-0.00,1.20,-0.23,-0.23,-0.27,0.26,-0.25,0.00,0.000000000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,170
5.16,0.00,0,0,89.27,0.00,0.00,0.00,179.39,0.61,14.52,-0.06,0.11,-9.88,-0.06,0.07,-0.44,0.44,0.10,0.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19.30944824,0.38330078,-179.37683105,41.15423584,213.68005371,1.98620605,0.12259518,-0.02301181,-26.88146973,-8.23211670,-341.06506348,91.54687500,-76.42578125,-25.53625488,-0.02494980,-0.02606307,0.00000141,-0.02501141,-0.000000008275318,-0.000001406297088,0.000000000000000,-0.0000000148,0.0000000026,-0.0000000115,0.00,1.19,-0.23,-0.23,-0.27,0.26,-0.25,0.00,0.000000000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,171
5.19,0.00,0,0,89.27,0.00,0.00,0.00,179.39,0.61,14.53,-0.18,0.13,-9.82,0.05,-0.23,-0.54,0.44,0.10,0.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19.15466309,0.45996094,-179.37683105,41.20819092,213.72015381,2.00494385,0.12258971,-0.02305567,-26.30444336,-8.47015381,-341.27746582,91.30078125,-76.82226562,-25.68713379,-0.02499592,-0.02595224,-0.00005146,-0.02495431,-0.000000064716673,0.000051459297538,0.000000000000000,-0.0000001895,0.0000000023,-0.0000000114,0.00,1.19,-0.23,-0.23,-0.27,0.26,-0.25,-0.00,0.000000000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,172
5.22,0.00,0,0,89.27,0.00,0.00,0.00,179.41,0.61,14.53,-0.02,0.10,-9.79,0.45,0.06,-0.21,0.44,0.11,0.87,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19.36749268,0.30664062,-179.42840576,41.16772461,213.77362061,2.07989502,0.12262252,-0.02299893,-27.19982910,-8.37097168,-341.48986816,91.49218750,-76.48046875,-25.53625488,-0.02496484,-0.02600152,-0.00003094,-0.02496729,0.000000002952567,0.000030940398574,0.000000000000000,0.0000000166,0.0000000019,-0.0000000167,-0.00,1.19,-0.23,-0.23,-0.27,0.26,-0.25,0.00,0.000000000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,173
5.25,0.00,0,0,89.27,0.00,0.00,0.00,179.41,0.60,14.51,-0.03,0.11,-9.76,0.12,0.50,0.83,0.44,0.10,0.87,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19.46423340,0.53662109,-179.17053223,41.10028076,213.63995361,1.98620605,0.12274182,-0.02303579,-26.72229004,-8.37097168,-341.06506348,91.58789062,-76.58984375,-25.38537598,-0.02498285,-0.02606196,-0.00000811,-0.02501974,0.000000024191717,0.000008106231689,0.000000000000000,0.0000000798,0.0000000014,-0.0000000158,-0.00,1.20,-0.23,-0.23,-0.27,0.26,-0.25,0.00,0.000000000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,174
5.28,0.00,0,0,89.27,0.00,0.00,0.00,179.41,0.61,14.52,-0.14,0.09,-9.77,0.25,0.24,-0.37,0.45,0.10,0.87,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19.69641113,0.38330078,-179.17053223,41.15423584,213.62658691,1.98620605,0.12277616,-0.02303830,-26.94116211,-8.19244385,-341.06506348,91.49218750,-76.46679688,-25.76257324,-0.02496747,-0.02605079,0.00001380,-0.02501328,0.000000039629839,-0.000013804063201,0.000000000000000,0.0000001255,0.0000000010,-0.0000000132,-0.00,1.20,-0.23,-0.23,-0.27,0.26,-0.25,0.00,0.000000000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,175
5.31,0.00,0,0,89.27,0.00,0.00,0.00,179.42,0.60,14.52,0.02,0.10,-9.79,-0.12,0.03,0.08,0.44,0.10,0.87,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19.29010010,0.07666016,-179.22210693,41.22167969,213.70678711,2.15484619,0.12271246,-0.02301413,-26.22485352,-8.39080811,-341.27746582,91.30078125,-76.78125000,-25.83801270,-0.02497638,-0.02595974,-0.00002514,-0.02494549,-0.000000029716132,0.000025138258934,0.000000000000000,-0.0000000888,0.0000000006,-0.0000000093,0.00,1.20,-0.23,-0.23,-0.27,0.26,-0.25,-0.00,0.000000000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,176
5.34,0.00,0,0,89.27,0.00,0.00,0.00,179.42,0.61,14.52,-0.19,0.10,-9.78,-0.11,0.13,-0.27,0.44,0.10,0.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19.52227783,0.38330078,-178.96423340,41.15423584,213.68005371,2.00494385,0.12291617,-0.02306486,-26.80187988,-8.21228027,-341.27746582,91.53320312,-76.53515625,-25.38537598,-0.02495880,-0.02604472,0.00000847,-0.02501964,0.000000043108255,-0.000008473172784,0.000000000000000,0.0000001336,0.0000000003,-0.0000000118,-0.00,1.20,-0.23,-0.23,-0.27,0.26,-0.25,0.00,0.000000000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,177
5.37,0.00,0,0,89.27,0.00,0.00,0.00,179.41,0.61,14.52,-0.09,0.10,-9.87,-0.59,0.34,0.11,0.43,0.10,0.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19.29010010,0.07666016,-179.01580811,41.27563477,213.76025391,2.15484619,0.12288374,-0.02307079,-26.10546875,-8.05358887,-341.06506348,91.36914062,-76.53515625,-25.46081543,-0.02490849,-0.02602784,0.00006070,-0.02501000,0.000000090706919,-0.000060698017478,0.000000000000000,0.0000002785,0.0000000000,-0.0000000078,-0.00,1.20,-0.23,-0.23,-0.27,0.26,-0.25,0.00,0.000000000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,178
5.40,0.00,0,0,89.27,0.00,0.00,0.00,179.41,0.60,14.52,-0.11,0.10,-9.83,0.25,0.52,-0.41,0.43,0.10,0.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19.46423340,0.38330078,-179.37683105,41.26214600,213.66668701,2.00494385,0.12261556,-0.02307197,-25.82690430,-8.25195312,-341.33056641,91.43750000,-76.91796875,-25.68713379,-0.02497495,-0.02600888,-0.00003399,-0.02499715,-0.000000079390354,0.000033993273973,0.000000000000000,-0.0000002442,-0.0000000001,0.0000000005,0.00,1.19,-0.23,-0.23,-0.27,0.26,-0.25,-0.00,0.000000000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,179
5.43,0.00,0,0,89.27,0.00,0.00,0.00,179.41,0.61,14.52,-0.15,0.08,-9.82,0.06,-0.28,0.23,0.43,0.10,0.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19.30944824,0.45996094,-179.17053223,41.20819092,213.62658691,2.06115723,0.12270650,-0.02308222,-25.21008301,-8.56933594,-341.59606934,91.64257812,-77.25976562,-25.25335693,-0.02499736,-0.02601873,-0.00008165,-0.02500842,-0.000000079905810,0.000081650912762,0.000000000000000,-0.0000002461,-0.0000000002,-0.0000000068,0.00,1.20,-0.23,-0.23,-0.27,0.26,-0.25,-0.00,0.000000000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,180
5.46,0.00,0,0,89.27,0.00,0.00,0.00,179.41,0.62,14.51,0.16,0.08,-9.80,-0.04,-0.67,-0.02,0.44,0.10,0.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19.05792236,0.42163086,-179.17053223,41.12725830,213.92065430,2.00494385,0.12282535,-0.02303015,-25.54833984,-8.52966309,-341.33056641,91.58789062,-76.82226562,-25.08361816,-0.02492059,-0.02602670,0.00003552,-0.02499520,0.000000119172448,-0.000035522505641,0.000000000000000,0.0000003638,-0.0000000005,-0.0000000143,-0.00,1.20,-0.23,-0.23,-0.27,0.26,-0.25,0.00,0.000000000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,181
5.49,0.00,0,0,89.27,0.00,0.00,0.00,179.41,0.61,14.51,-0.16,0.13,-9.80,-0.37,0.32,-0.36,0.44,0.10,0.87,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19.38684082,0.28747559,-178.96423340,41.16772461,213.77362061,1.92999268,0.12294404,-0.02305513,-25.68762207,-8.41064453,-341.11816406,91.24609375,-76.71289062,-25.53625488,-0.02491722,-0.02595396,0.00006092,-0.02495645,0.000000073644351,-0.000060921534896,0.000000000000000,0.0000002230,-0.0000000008,-0.0000000035,-0.00,1.20,-0.23,-0.23,-0.27,0.26,-0.25,0.00,0.000000000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,182
5.52,0.00,0,0,89.27,0.00,0.00,0.00,179.43,0.61,14.51,-0.30,0.18,-9.86,0.24,0.35,0.14,0.44,0.10,0.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19.38684082,0.45996094,-179.17053223,41.20819092,213.72015381,2.00494385,0.12277264,-0.02308222,-26.54321289,-8.48999023,-341.27746582,91.51953125,-76.71289062,-25.91345215,-0.02498644,-0.02601447,-0.00002061,-0.02500500,-0.000000061586945,0.000020606443286,0.000000000000000,-0.0000001922,-0.0000000008,0.0000000030,0.00,1.20,-0.23,-0.23,-0.27,0.26,-0.25,-0.00,0.000000000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,183
5.55,0.00,0,0,89.27,0.00,0.00,0.00,179.43,0.61,14.51,-0.04,0.11,-9.92,0.24,0.84,-0.06,0.44,0.10,0.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19.44488525,0.22998047,-179.22210693,41.26214600,213.76025391,2.22979736,0.12277015,-0.02306429,-26.64270020,-8.29162598,-341.48986816,91.77929688,-76.60351562,-25.61169434,-0.02494826,-0.02609309,-0.00000758,-0.02505062,0.000000010182909,0.000007584691048,0.000000000000000,0.0000000281,-0.0000000008,-0.0000000029,-0.00,1.20,-0.23,-0.23,-0.27,0.26,-0.25,-0.00,0.000000000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,184
5.58,0.00,0,0,89.27,0.00,0.00,0.00,179.43,0.61,14.50,0.02,0.14,-9.83,0.25,-0.14,-0.18,0.44,0.10,0.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19.21270752,0.28747559,-179.01580811,41.20819092,213.68005371,2.07989502,0.12282500,-0.02307109,-26.22485352,-8.58917236,-341.11816406,91.50585938,-76.76757812,-25.46081543,-0.02498404,-0.02601323,-0.00001426,-0.02500063,-0.000000006623713,0.000014260411263,0.000000000000000,-0.0000000238,-0.0000000009,-0.0000000022,0.00,1.20,-0.23,-0.23,-0.27,0.26,-0.25,-0.00,0.000000000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,185
5.61,0.00,0,0,89.27,0.00,0.00,0.00,179.44,0.62,14.50,0.05,0.13,-9.77,0.51,-0.60,-0.00,0.44,0.10,0.87,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19.29010010,0.44079590,-179.22210693,41.26214600,213.76025391,2.00494385,0.12274230,-0.02310223,-26.02587891,-8.07342529,-341.11816406,91.64257812,-76.78125000,-25.17791748,-0.02496924,-0.02610207,0.00000539,-0.02506883,0.000000025626138,-0.000005392357707,0.000000000000000,0.0000000749,-0.0000000009,-0.0000000031,-0.00,1.20,-0.23,-0.23,-0.27,0.26,-0.25,-0.00,0.000000000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,186
5.64,0.00,0,0,89.27,0.00,0.00,0.00,179.44,0.61,14.50,-0.22,0.10,-9.73,-0.07,0.44,-0.38,0.44,0.11,0.87,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19.44488525,0.22998047,-179.01580811,41.20819092,213.72015381,2.22979736,0.12288922,-0.02306073,-26.48352051,-8.23211670,-341.06506348,91.45117188,-76.87695312,-25.00817871,-0.02504446,-0.02603501,-0.00002658,-0.02501124,-0.000000031467604,0.000026579946280,0.000000000000000,-0.0000001006,-0.0000000010,-0.0000000011,0.00,1.20,-0.23,-0.23,-0.27,0.26,-0.25,-0.00,0.000000000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,187
5.67,0.00,0,0,89.27,0.00,0.00,0.00,179.43,0.63,14.50,-0.00,0.12,-9.75,-0.08,0.19,0.10,0.44,0.10,0.87,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19.36749268,0.38330078,-179.42840576,41.35656738,213.74688721,2.00494385,0.12260763,-0.02311796,-26.88146973,-8.21228027,-341.27746582,91.43750000,-76.52148438,-25.53625488,-0.02496231,-0.02601667,-0.00001368,-0.02501781,0.000000009237988,0.000013677403331,0.000000000000000,0.0000000240,-0.0000000011,-0.0000000043,-0.00,1.19,-0.23,-0.23,-0.27,0.26,-0.25,0.00,0.000000000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,188
5.70,0.00,0,0,89.27,0.00,0.00,0.00,179.44,0.62,14.50,-0.15,0.11,-9.81,0.64,0.04,-0.06,0.44,0.10,0.87,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19.75445557,0.24914551,-179.42840576,41.20819092,213.62658691,2.13610840,0.12261013,-0.02301115,-26.24475098,-8.19244385,-341.33056641,91.65625000,-76.67187500,-25.68713379,-0.02494233,-0.02607859,-0.00000490,-0.02502170,0.000000014040383,0.000004902482033,0.000000000000000,0.0000000383,-0.0000000012,-0.0000000038,-0.00,1.19,-0.23,-0.23,-0.27,0.26,-0.25,-0.00,0.000000000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,189
5.73,0.00,0,0,89.27,0.00,0.00,0.00,179.44,0.63,14.50,-0.06,0.13,-9.84,0.36,0.08,-0.33,0.44,0.10,0.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19.46423340,0.40246582,-179.17053223,41.15423584,213.66668701,2.07989502,0.12275674,-0.02304175,-26.12536621,-8.39080811,-341.54296875,91.42382812,-77.04101562,-25.76257324,-0.02502363,-0.02597559,-0.00007641,-0.02496610,-0.000000088656911,0.000076411291957,0.000000000000000,-0.0000002774,-0.0000000013,-0.0000000029,0.00,1.20,-0.23,-0.23,-0.27,0.26,-0.25,-0.00,0.000000000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,190
5.76,0.00,0,0,89.27,0.00,0.00,0.00,179.44,0.63,14.50,0.01,0.12,-9.84,-0.62,-0.05,-0.45,0.44,0.10,0.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19.36749268,0.38330078,-179.42840576,41.20819092,213.68005371,2.06115723,0.12257037,-0.02303526,-25.28967285,-8.80737305,-341.38366699,91.32812500,-76.97265625,-25.30993652,-0.02493634,-0.02592032,-0.00001985,-0.02492637,0.000000042480824,0.000019850209355,0.000000000000000,0.0000001243,-0.0000000015,-0.0000000116,-0.00,1.19,-0.23,-0.23,-0.27,0.26,-0.25,-0.00,0.000000000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,191
5.79,0.00,0,0,89.27,0.00,0.00,0.00,179.44,0.63,14.50,-0.06,0.10,-9.80,-0.09,0.08,-0.11,0.44,0.10,0.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19.54162598,0.47912598,-179.37683105,41.19470215,213.62658691,1.98620605,0.12260712,-0.02305160,-25.36926270,-8.48999023,-340.90576172,91.23242188,-76.84960938,-25.53625488,-0.02494273,-0.02595861,0.00002572,-0.02495637,0.000000069699276,-0.000025723129511,0.000000000000000,0.0000002067,-0.0000000018,-0.0000000082,-0.00,1.19,-0.23,-0.23,-0.27,0.26,-0.25,-0.00,0.000000000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,192
5.82,0.00,0,0,89.27,0.00,0.00,0.00,179.44,0.63,14.50,-0.15,0.09,-9.78,-0.00,0.05,-0.49,0.44,0.10,0.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19.36749268,0.22998047,-179.22210693,41.26214600,213.66668701,2.15484619,0.12270401,-0.02306429,-25.94628906,-8.62884521,-341.33056641,91.39648438,-77.23242188,-25.68713379,-0.02507836,-0.02596125,-0.00010010,-0.02496385,-0.000000134532911,0.000100102275610,0.000000000000000,-0.0000004210,-0.0000000020,-0.0000000024,0.00,1.20,-0.23,-0.23,-0.27,0.26,-0.25,-0.00,0.000000000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,193
5.85,0.00,0,0,89.27,0.00,0.00,0.00,179.45,0.64,14.50,-0.18,0.08,-9.82,0.40,0.11,-0.00,0.44,0.10,0.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19.44488525,-0.13415527,-179.06738281,41.26214600,213.69342041,2.28601074,0.12283890,-0.02301864,-25.92639160,-8.48999023,-341.33056641,91.47851562,-76.79492188,-25.53625488,-0.02494830,-0.02599840,0.00000281,-0.02497308,0.000000096671052,-0.000002808868885,0.000000000000000,0.0000002878,-0.0000000022,-0.0000000154,-0.00,1.20,-0.23,-0.23,-0.27,0.26,-0.25,-0.00,0.000000000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,194
5.88,0.00,0,0,89.27,0.00,0.00,0.00,179.45,0.64,14.50,-0.14,0.06,-9.77,-0.15,0.34,0.04,0.43,0.10,0.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19.29010010,0.22998047,-179.22210693,41.20819092,213.72015381,2.07989502,0.12271991,-0.02303419,-26.00598145,-8.29162598,-341.11816406,91.49218750,-76.80859375,-25.23449707,-0.02497537,-0.02603735,-0.00000634,-0.02500297,0.000000016839312,0.000006336718798,0.000000000000000,0.0000000413,-0.0000000026,-0.0000000073,-0.00,1.20,-0.23,-0.23,-0.27,0.26,-0.25,-0.00,0.000000000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,195
5.91,0.00,0,0,89.27,0.00,0.00,0.00,179.45,0.63,14.52,-0.15,0.11,-9.88,0.10,0.44,-0.74,0.43,0.10,0.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19.21270752,0.15332031,-179.22210693,41.22167969,213.70678711,2.22979736,0.12269852,-0.02302792,-26.70239258,-8.58917236,-341.27746582,91.51953125,-76.71289062,-25.68713379,-0.02500148,-0.02600509,-0.00004639,-0.02497997,-0.000000032482895,0.000046391040087,0.000000000000000,-0.0000001109,-0.0000000028,-0.0000000066,0.00,1.20,-0.23,-0.23,-0.27,0.26,-0.25,-0.00,0.000000000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,196
5.94,0.00,0,0,89.27,0.00,0.00,0.00,179.45,0.63,14.51,-0.17,0.11,-9.84,-0.65,0.27,-0.95,0.43,0.10,0.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19.29010010,0.38330078,-179.22210693,41.26214600,213.76025391,2.00494385,0.12274230,-0.02309188,-26.14526367,-8.47015381,-341.33056641,91.45117188,-76.68554688,-25.91345215,-0.02493694,-0.02599226,0.00000581,-0.02499369,0.000000068120542,-0.000005809590220,0.000000000000000,0.0000001969,-0.0000000031,-0.0000000106,-0.00,1.20,-0.23,-0.23,-0.27,0.26,-0.25,-0.00,0.000000000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,197
5.97,0.00,0,0,89.27,0.00,0.00,0.00,179.44,0.64,14.51,-0.04,0.11,-9.90,-0.53,0.16,-0.46,0.44,0.10,0.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19.59967041,0.22998047,-179.22210693,41.20819092,213.72015381,2.15484619,0.12277561,-0.02303419,-26.50341797,-8.13293457,-341.06506348,91.64257812,-76.48046875,-25.68713379,-0.02493009,-0.02610051,0.00004773,-0.02504426,0.000000089319997,-0.000047726556659,0.000000000000000,0.0000002610,-0.0000000033,-0.0000000053,-0.00,1.20,-0.23,-0.23,-0.27,0.26,-0.25,0.00,0.000000000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,198
6.00,0.00,0,0,89.27,0.00,0.00,0.00,179.44,0.64,14.51,-0.02,0.08,-9.82,0.17,-0.25,-0.22,0.44,0.10,0.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19.29010010,0.22998047,-179.42840576,41.20819092,213.72015381,2.15484619,0.12257881,-0.02300771,-26.40393066,-8.43048096,-341.06506348,91.57421875,-76.57617188,-25.68713379,-0.02494874,-0.02605233,0.00000604,-0.02500276,-0.000000001561688,-0.000006038695574,0.000000000000000,-0.0000000182,-0.0000000033,0.0000000018,0.00,1.19,-0.23,-0.23,-0.27,0.26,-0.25,0.00,0.000000000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,199
6.03,0.00,0,0,89.27,0.00,0.00,0.00,179.44,0.63,14.52,0.01,0.10,-9.78,-0.48,0.34,-0.44,0.44,0.10,0.87,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.99987793,0.51745605,-179.37683105,41.35656738,213.70678711,1.92999268,0.12255442,-0.02314872,-25.88659668,-8.31146240,-341.33056641,91.84765625,-76.79492188,-25.02703857,-0.02494454,-0.02612342,-0.00003512,-0.02509868,-0.000000032924781,0.000035120174289,0.000000000000000,-0.0000001144,-0.0000000033,0.0000000005,0.00,1.19,-0.23,-0.23,-0.27,0.26,-0.26,-0.00,0.000000000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,200
