Time,iter,angle_r_e_f_1,zmp_r_e_f_1,zmp_f_t_1,angle_r_e_f_2,zmp_r_e_f_2,zmp_f_t_2,angle_r_e_f_3,zmp_r_e_f_3,zmp_f_t_3,angle_r_e_f_4,zmp_r_e_f_4,zmp_f_t_4,angle_r_e_f_5,zmp_r_e_f_5,zmp_f_t_5,angle_r_e_f_6,zmp_r_e_f_6,zmp_f_t_6,angle_r_e_f_7,zmp_r_e_f_7,zmp_f_t_7,angle_r_e_f_8,zmp_r_e_f_8,zmp_f_t_8,angle_r_e_f_9,zmp_r_e_f_9,zmp_f_t_9,angle_r_e_f_1_0,zmp_r_e_f_1_0,zmp_f_t_1_0
11.29,367,-0.641839087,0.0099999998,0.01361761,-1.2837587595,0.0199999996,0.02385701,-1.9258396626,0.0299999993,0.02749,-2.5681626797,0.0399999991,0.03840967,-3.210808754,0.0500000007,0.04181974,-3.8538594246,0.0599999987,0.06152888,-4.497396946,0.0700000003,0.06053078,-5.1415028572,0.0799999982,0.07125789,-5.7862620354,0.0900000036,0.08921763,-6.4317564964,0.1000000015,0.12206553
11.4,368,-0.641839087,0.0099999998,0.01399664,-1.2837587595,0.0199999996,0.02515709,-1.9258396626,0.0299999993,0.02929756,-2.5681626797,0.0399999991,0.04085352,-3.210808754,0.0500000007,0.04571377,-3.8538594246,0.0599999987,0.06146835,-4.497396946,0.0700000003,0.0608962,-5.1415028572,0.0799999982,0.06963794,-5.7862620354,0.0900000036,0.08740985,-6.4317564964,0.1000000015,0.12093449
11.43,369,-0.641839087,0.0099999998,0.01528319,-1.2837587595,0.0199999996,0.02551358,-1.9258396626,0.0299999993,0.03323922,-2.5681626797,0.0399999991,0.04601418,-3.210808754,0.0500000007,0.04772317,-3.8538594246,0.0599999987,0.06144188,-4.497396946,0.0700000003,0.0611507,-5.1415028572,0.0799999982,0.0688886,-5.7862620354,0.0900000036,0.08433769,-6.4317564964,0.1000000015,0.11723238
11.45,370,-0.641839087,0.0099999998,0.01520062,-1.2837587595,0.0199999996,0.02604025,-1.9258396626,0.0299999993,0.03534323,-2.5681626797,0.0399999991,0.04867751,-3.210808754,0.0500000007,0.05256565,-3.8538594246,0.0599999987,0.06211168,-4.497396946,0.0700000003,0.06659453,-5.1415028572,0.0799999982,0.0685152,-5.7862620354,0.0900000036,0.08230376,-6.4317564964,0.1000000015,0.11456528
11.5,371,-0.641839087,0.0099999998,0.01464432,-1.2837587595,0.0199999996,0.02624274,-1.9258396626,0.0299999993,0.0388146,-2.5681626797,0.0399999991,0.05406255,-3.210808754,0.0500000007,0.05532131,-3.8538594246,0.0599999987,0.06247114,-4.497396946,0.0700000003,0.06857503,-5.1415028572,0.0799999982,0.06906947,-5.7862620354,0.0900000036,0.08144819,-6.4317564964,0.1000000015,0.10848662
11.52,372,-0.641839087,0.0099999998,0.01427175,-1.2837587595,0.0199999996,0.0261945,-1.9258396626,0.0299999993,0.04048947,-2.5681626797,0.0399999991,0.05652396,-3.210808754,0.0500000007,0.06064875,-3.8538594246,0.0599999987,0.06375866,-4.497396946,0.0700000003,0.07350906,-5.1415028572,0.0799999982,0.06981791,-5.7862620354,0.0900000036,0.08130781,-6.4317564964,0.1000000015,0.10561386
11.56,373,-0.641839087,0.0099999998,0.01343791,-1.2837587595,0.0199999996,0.02610527,-1.9258396626,0.0299999993,0.04319917,-2.5681626797,0.0399999991,0.06044258,-3.210808754,0.0500000007,0.06317078,-3.8538594246,0.0599999987,0.06457873,-4.497396946,0.0700000003,0.07622059,-5.1415028572,0.0799999982,0.07265416,-5.7862620354,0.0900000036,0.08239017,-6.4317564964,0.1000000015,0.10054739
11.59,374,-0.641839087,0.0099999998,0.0124495,-1.2837587595,0.0199999996,0.02565918,-1.9258396626,0.0299999993,0.04422677,-2.5681626797,0.0399999991,0.0634978,-3.210808754,0.0500000007,0.067929,-3.8538594246,0.0599999987,0.06588171,-4.497396946,0.0700000003,0.0811369,-5.1415028572,0.0799999982,0.07444066,-5.7862620354,0.0900000036,0.0857847,-6.4317564964,0.1000000015,0.09859039
11.61,375,-0.641839087,0.0099999998,0.01200013,-1.2837587595,0.0199999996,0.02505568,-1.9258396626,0.0299999993,0.0452835,-2.5681626797,0.0399999991,0.06352755,-3.210808754,0.0500000007,0.07004524,-3.8538594246,0.0599999987,0.06701095,-4.497396946,0.0700000003,0.08367971,-5.1415028572,0.0799999982,0.0794173,-5.7862620354,0.0900000036,0.08806361,-6.4317564964,0.1000000015,0.09471789
11.64,376,-0.641839087,0.0099999998,0.01126255,-1.2837587595,0.0199999996,0.0240957,-1.9258396626,0.0299999993,0.04537749,-2.5681626797,0.0399999991,0.06334212,-3.210808754,0.0500000007,0.07263649,-3.8538594246,0.0599999987,0.06745829,-4.497396946,0.0700000003,0.08918894,-5.1415028572,0.0799999982,0.08219974,-5.7862620354,0.0900000036,0.09353012,-6.4317564964,0.1000000015,0.09315804
11.67,377,-0.641839087,0.0099999998,0.01085737,-1.2837587595,0.0199999996,0.02361577,-1.9258396626,0.0299999993,0.04484501,-2.5681626797,0.0399999991,0.06065767,-3.210808754,0.0500000007,0.07343449,-3.8538594246,0.0599999987,0.06744692,-4.497396946,0.0700000003,0.09043678,-5.1415028572,0.0799999982,0.08786318,-5.7862620354,0.0900000036,0.09619991,-6.4317564964,0.1000000015,0.09085596
11.71,378,-0.641839087,0.0099999998,0.01019506,-1.2837587595,0.0199999996,0.02277071,-1.9258396626,0.0299999993,0.04409054,-2.5681626797,0.0399999991,0.05886973,-3.210808754,0.0500000007,0.07295794,-3.8538594246,0.0599999987,0.06739392,-4.497396946,0.0700000003,0.09191746,-5.1415028572,0.0799999982,0.09325635,-5.7862620354,0.0900000036,0.1022837,-6.4317564964,0.1000000015,0.09028628
11.75,379,-0.641839087,0.0099999998,0.00992196,-1.2837587595,0.0199999996,0.02236523,-1.9258396626,0.0299999993,0.0425098,-2.5681626797,0.0399999991,0.05476257,-3.210808754,0.0500000007,0.07214067,-3.8538594246,0.0599999987,0.06670482,-4.497396946,0.0700000003,0.09157175,-5.1415028572,0.0799999982,0.09711138,-5.7862620354,0.0900000036,0.10526232,-6.4317564964,0.1000000015,0.091033
11.76,380,-0.641839087,0.0099999998,0.00945565,-1.2837587595,0.0199999996,0.0216906,-1.9258396626,0.0299999993,0.04153876,-2.5681626797,0.0399999991,0.05255012,-3.210808754,0.0500000007,0.06892212,-3.8538594246,0.0599999987,0.06521816,-4.497396946,0.0700000003,0.08944423,-5.1415028572,0.0799999982,0.09888614,-5.7862620354,0.0900000036,0.10962745,-6.4317564964,0.1000000015,0.09391424
11.8,381,-0.641839087,0.0099999998,0.00915427,-1.2837587595,0.0199999996,0.02141117,-1.9258396626,0.0299999993,0.03921786,-2.5681626797,0.0399999991,0.04850071,-3.210808754,0.0500000007,0.06662939,-3.8538594246,0.0599999987,0.06438674,-4.497396946,0.0700000003,0.08547995,-5.1415028572,0.0799999982,0.10049141,-5.7862620354,0.0900000036,0.11148768,-6.4317564964,0.1000000015,0.09623127
11.82,382,-0.641839087,0.0099999998,0.00906689,-1.2837587595,0.0199999996,0.02094701,-1.9258396626,0.0299999993,0.03812307,-2.5681626797,0.0399999991,0.04430736,-3.210808754,0.0500000007,0.06147756,-3.8538594246,0.0599999987,0.06184679,-4.497396946,0.0700000003,0.08283244,-5.1415028572,0.0799999982,0.10051969,-5.7862620354,0.0900000036,0.11397248,-6.4317564964,0.1000000015,0.10189737
11.86,383,-0.641839087,0.0099999998,0.00898512,-1.2837587595,0.0199999996,0.02077176,-1.9258396626,0.0299999993,0.03621572,-2.5681626797,0.0399999991,0.04264722,-3.210808754,0.0500000007,0.05898412,-3.8538594246,0.0599999987,0.06044104,-4.497396946,0.0700000003,0.07698186,-5.1415028572,0.0799999982,0.09914468,-5.7862620354,0.0900000036,0.11434508,-6.4317564964,0.1000000015,0.10507537
11.9,384,-0.641839087,0.0099999998,0.00896555,-1.2837587595,0.0199999996,0.02043223,-1.9258396626,0.0299999993,0.03526929,-2.5681626797,0.0399999991,0.03977383,-3.210808754,0.0500000007,0.05392733,-3.8538594246,0.0599999987,0.05773722,-4.497396946,0.0700000003,0.07421766,-5.1415028572,0.0799999982,0.09738287,-5.7862620354,0.0900000036,0.11393257,-6.4317564964,0.1000000015,0.11200416
11.96,385,-0.641839087,0.0099999998,0.0089879,-1.2837587595,0.0199999996,0.02028679,-1.9258396626,0.0299999993,0.03370611,-2.5681626797,0.0399999991,0.03866507,-3.210808754,0.0500000007,0.05130105,-3.8538594246,0.0599999987,0.05656929,-4.497396946,0.0700000003,0.06920481,-5.1415028572,0.0799999982,0.09302782,-5.7862620354,0.0900000036,0.112505,-6.4317564964,0.1000000015,0.1149424
12,386,-0.641839087,0.0099999998,0.0089896,-1.2837587595,0.0199999996,0.02003845,-1.9258396626,0.0299999993,0.03293209,-2.5681626797,0.0399999991,0.03699949,-3.210808754,0.0500000007,0.0469369,-3.8538594246,0.0599999987,0.05440364,-4.497396946,0.0700000003,0.06226271,-5.1415028572,0.0799999982,0.09008376,-5.7862620354,0.0900000036,0.10879447,-6.4317564964,0.1000000015,0.12063573
12.01,387,-0.641839087,0.0099999998,0.00905959,-1.2837587595,0.0199999996,0.01987251,-1.9258396626,0.0299999993,0.03165079,-2.5681626797,0.0399999991,0.03617997,-3.210808754,0.0500000007,0.04507294,-3.8538594246,0.0599999987,0.05380297,-4.497396946,0.0700000003,0.06051315,-5.1415028572,0.0799999982,0.08419246,-5.7862620354,0.0900000036,0.10662276,-6.4317564964,0.1000000015,0.12287292
12.06,388,-0.641839087,0.0099999998,0.0092027,-1.2837587595,0.0199999996,0.01976112,-1.9258396626,0.0299999993,0.0311551,-2.5681626797,0.0399999991,0.0358914,-3.210808754,0.0500000007,0.04206931,-3.8538594246,0.0599999987,0.05294009,-4.497396946,0.0700000003,0.05768421,-5.1415028572,0.0799999982,0.08141292,-5.7862620354,0.0900000036,0.10140797,-6.4317564964,0.1000000015,0.12607159
12.09,389,-0.641839087,0.0099999998,0.00933716,-1.2837587595,0.0199999996,0.01961174,-1.9258396626,0.0299999993,0.0300351,-2.5681626797,0.0399999991,0.03570021,-3.210808754,0.0500000007,0.04130557,-3.8538594246,0.0599999987,0.0527351,-4.497396946,0.0700000003,0.05694376,-5.1415028572,0.0799999982,0.07637922,-5.7862620354,0.0900000036,0.0987227,-6.4317564964,0.1000000015,0.12679118
12.12,390,-0.641839087,0.0099999998,0.00966405,-1.2837587595,0.0199999996,0.02117373,-1.9258396626,0.0299999993,0.02945937,-2.5681626797,0.0399999991,0.03568371,-3.210808754,0.0500000007,0.04025587,-3.8538594246,0.0599999987,0.05344851,-4.497396946,0.0700000003,0.05649197,-5.1415028572,0.0799999982,0.07427877,-5.7862620354,0.0900000036,0.09355779,-6.4317564964,0.1000000015,0.12774959
12.17,391,-0.641839087,0.0099999998,0.01004514,-1.2837587595,0.0199999996,0.02435229,-1.9258396626,0.0299999993,0.02856703,-2.5681626797,0.0399999991,0.0358055,-3.210808754,0.0500000007,0.04023673,-3.8538594246,0.0599999987,0.05408586,-4.497396946,0.0700000003,0.05703831,-5.1415028572,0.0799999982,0.0702617,-5.7862620354,0.0900000036,0.09111218,-6.4317564964,0.1000000015,0.12807493
12.19,392,-0.641839087,0.0099999998,0.01064966,-1.2837587595,0.0199999996,0.02441479,-1.9258396626,0.0299999993,0.02799347,-2.5681626797,0.0399999991,0.03617744,-3.210808754,0.0500000007,0.04241896,-3.8538594246,0.0599999987,0.0562202,-4.497396946,0.0700000003,0.05915871,-5.1415028572,0.0799999982,0.06880049,-5.7862620354,0.0900000036,0.08740854,-6.4317564964,0.1000000015,0.12571129
12.21,393,-0.641839087,0.0099999998,0.01088465,-1.2837587595,0.0199999996,0.02408073,-1.9258396626,0.0299999993,0.02700831,-2.5681626797,0.0399999991,0.03620585,-3.210808754,0.0500000007,0.0432151,-3.8538594246,0.0599999987,0.05751405,-4.497396946,0.0700000003,0.06072785,-5.1415028572,0.0799999982,0.06665042,-5.7862620354,0.0900000036,0.08592791,-6.4317564964,0.1000000015,0.12157209
12.27,394,-0.641839087,0.0099999998,0.01150686,-1.2837587595,0.0199999996,0.02356523,-1.9258396626,0.0299999993,0.02648299,-2.5681626797,0.0399999991,0.03630895,-3.210808754,0.0500000007,0.0441124,-3.8538594246,0.0599999987,0.06024332,-4.497396946,0.0700000003,0.06423591,-5.1415028572,0.0799999982,0.06634716,-5.7862620354,0.0900000036,0.08374586,-6.4317564964,0.1000000015,0.1184832
12.3,395,-0.641839087,0.0099999998,0.01218365,-1.2837587595,0.0199999996,0.02297694,-1.9258396626,0.0299999993,0.02569415,-2.5681626797,0.0399999991,0.03649678,-3.210808754,0.0500000007,0.04644302,-3.8538594246,0.0599999987,0.0616742,-4.497396946,0.0700000003,0.06627359,-5.1415028572,0.0799999982,0.06668667,-5.7862620354,0.0900000036,0.08295863,-6.4317564964,0.1000000015,0.11579056
12.34,396,-0.641839087,0.0099999998,0.01246516,-1.2837587595,0.0199999996,0.02276541,-1.9258396626,0.0299999993,0.02547023,-2.5681626797,0.0399999991,0.03670341,-3.210808754,0.0500000007,0.0474436,-3.8538594246,0.0599999987,0.06399914,-4.497396946,0.0700000003,0.0701726,-5.1415028572,0.0799999982,0.06746315,-5.7862620354,0.0900000036,0.08275063,-6.4317564964,0.1000000015,0.11011547
12.38,397,-0.641839087,0.0099999998,0.012991,-1.2837587595,0.0199999996,0.02242687,-1.9258396626,0.0299999993,0.02531216,-2.5681626797,0.0399999991,0.03703579,-3.210808754,0.0500000007,0.04955401,-3.8538594246,0.0599999987,0.06581543,-4.497396946,0.0700000003,0.0719887,-5.1415028572,0.0799999982,0.07039212,-5.7862620354,0.0900000036,0.0834885,-6.4317564964,0.1000000015,0.1073188
12.41,398,-0.641839087,0.0099999998,0.01327236,-1.2837587595,0.0199999996,0.02164096,-1.9258396626,0.0299999993,0.02540931,-2.5681626797,0.0399999991,0.03739384,-3.210808754,0.0500000007,0.05044986,-3.8538594246,0.0599999987,0.06641817,-4.497396946,0.0700000003,0.0749049,-5.1415028572,0.0799999982,0.07413381,-5.7862620354,0.0900000036,0.08575721,-6.4317564964,0.1000000015,0.10295741
12.43,399,-0.641839087,0.0099999998,0.01344845,-1.2837587595,0.0199999996,0.02142251,-1.9258396626,0.0299999993,0.02596238,-2.5681626797,0.0399999991,0.03836347,-3.210808754,0.0500000007,0.0519086,-3.8538594246,0.0599999987,0.06704658,-4.497396946,0.0700000003,0.07651576,-5.1415028572,0.0799999982,0.07611199,-5.7862620354,0.0900000036,0.08755584,-6.4317564964,0.1000000015,0.10096218
12.48,400,-0.641839087,0.0099999998,0.01336658,-1.2837587595,0.0199999996,0.02118452,-1.9258396626,0.0299999993,0.02628511,-2.5681626797,0.0399999991,0.03909476,-3.210808754,0.0500000007,0.05253015,-3.8538594246,0.0599999987,0.06727765,-4.497396946,0.0700000003,0.07811459,-5.1415028572,0.0799999982,0.08020511,-5.7862620354,0.0900000036,0.09114023,-6.4317564964,0.1000000015,0.09759086
12.51,401,-0.641839087,0.0099999998,0.01327277,-1.2837587595,0.0199999996,0.02112819,-1.9258396626,0.0299999993,0.0278035,-2.5681626797,0.0399999991,0.04102842,-3.210808754,0.0500000007,0.05365071,-3.8538594246,0.0599999987,0.06718599,-4.497396946,0.0700000003,0.07854781,-5.1415028572,0.0799999982,0.08213669,-5.7862620354,0.0900000036,0.09325478,-6.4317564964,0.1000000015,0.09681085
12.54,402,-0.641839087,0.0099999998,0.0129022,-1.2837587595,0.0199999996,0.02090313,-1.9258396626,0.0299999993,0.02878149,-2.5681626797,0.0399999991,0.04204021,-3.210808754,0.0500000007,0.05426448,-3.8538594246,0.0599999987,0.0663285,-4.497396946,0.0700000003,0.07876633,-5.1415028572,0.0799999982,0.08577202,-5.7862620354,0.0900000036,0.09703377,-6.4317564964,0.1000000015,0.09547843
12.57,403,-0.641839087,0.0099999998,0.01242115,-1.2837587595,0.0199999996,0.02086794,-1.9258396626,0.0299999993,0.03076509,-2.5681626797,0.0399999991,0.04477393,-3.210808754,0.0500000007,0.05507635,-3.8538594246,0.0599999987,0.06561406,-4.497396946,0.0700000003,0.07835355,-5.1415028572,0.0799999982,0.08687087,-5.7862620354,0.0900000036,0.09901036,-6.4317564964,0.1000000015,0.0949582
12.59,404,-0.641839087,0.0099999998,0.01216956,-1.2837587595,0.0199999996,0.02071966,-1.9258396626,0.0299999993,0.03285685,-2.5681626797,0.0399999991,0.04584001,-3.210808754,0.0500000007,0.05634194,-3.8538594246,0.0599999987,0.06378566,-4.497396946,0.0700000003,0.07728787,-5.1415028572,0.0799999982,0.08835141,-5.7862620354,0.0900000036,0.10179119,-6.4317564964,0.1000000015,0.09615189
12.63,405,-0.641839087,0.0099999998,0.01147686,-1.2837587595,0.0199999996,0.02069359,-1.9258396626,0.0299999993,0.03413335,-2.5681626797,0.0399999991,0.04858695,-3.210808754,0.0500000007,0.05684785,-3.8538594246,0.0599999987,0.06293207,-4.497396946,0.0700000003,0.07669504,-5.1415028572,0.0799999982,0.08895206,-5.7862620354,0.0900000036,0.10287227,-6.4317564964,0.1000000015,0.09900701
12.65,406,-0.641839087,0.0099999998,0.01134269,-1.2837587595,0.0199999996,0.02083203,-1.9258396626,0.0299999993,0.03607133,-2.5681626797,0.0399999991,0.05012354,-3.210808754,0.0500000007,0.05809163,-3.8538594246,0.0599999987,0.06102704,-4.497396946,0.0700000003,0.07511039,-5.1415028572,0.0799999982,0.08838557,-5.7862620354,0.0900000036,0.10416804,-6.4317564964,0.1000000015,0.10125507
12.68,407,-0.641839087,0.0099999998,0.01078062,-1.2837587595,0.0199999996,0.02079278,-1.9258396626,0.0299999993,0.03698173,-2.5681626797,0.0399999991,0.05220115,-3.210808754,0.0500000007,0.05872975,-3.8538594246,0.0599999987,0.06034746,-4.497396946,0.0700000003,0.07458989,-5.1415028572,0.0799999982,0.08788875,-5.7862620354,0.0900000036,0.10437392,-6.4317564964,0.1000000015,0.1054555
12.72,408,-0.641839087,0.0099999998,0.01051373,-1.2837587595,0.0199999996,0.0208564,-1.9258396626,0.0299999993,0.03823079,-2.5681626797,0.0399999991,0.05309235,-3.210808754,0.0500000007,0.06005421,-3.8538594246,0.0599999987,0.05924276,-4.497396946,0.0700000003,0.07308431,-5.1415028572,0.0799999982,0.08618823,-5.7862620354,0.0900000036,0.10321929,-6.4317564964,0.1000000015,0.10754755
12.75,409,-0.641839087,0.0099999998,0.01017521,-1.2837587595,0.0199999996,0.02093251,-1.9258396626,0.0299999993,0.03885368,-2.5681626797,0.0399999991,0.05425145,-3.210808754,0.0500000007,0.06084804,-3.8538594246,0.0599999987,0.0588698,-4.497396946,0.0700000003,0.07241374,-5.1415028572,0.0799999982,0.08413247,-5.7862620354,0.0900000036,0.10225496,-6.4317564964,0.1000000015,0.11169794
12.78,410,-0.641839087,0.0099999998,0.01002055,-1.2837587595,0.0199999996,0.0210971,-1.9258396626,0.0299999993,0.03916936,-2.5681626797,0.0399999991,0.05454566,-3.210808754,0.0500000007,0.06093994,-3.8538594246,0.0599999987,0.05851322,-4.497396946,0.0700000003,0.07187343,-5.1415028572,0.0799999982,0.08220766,-5.7862620354,0.0900000036,0.09998173,-6.4317564964,0.1000000015,0.11295344
12.81,411,-0.641839087,0.0099999998,0.00979558,-1.2837587595,0.0199999996,0.02123182,-1.9258396626,0.0299999993,0.03924818,-2.5681626797,0.0399999991,0.05390599,-3.210808754,0.0500000007,0.06081975,-3.8538594246,0.0599999987,0.05862099,-4.497396946,0.0700000003,0.07215103,-5.1415028572,0.0799999982,0.08029702,-5.7862620354,0.0900000036,0.09879441,-6.4317564964,0.1000000015,0.11572233
12.85,412,-0.641839087,0.0099999998,0.00972468,-1.2837587595,0.0199999996,0.02148047,-1.9258396626,0.0299999993,0.03904318,-2.5681626797,0.0399999991,0.05320472,-3.210808754,0.0500000007,0.06048872,-3.8538594246,0.0599999987,0.05892117,-4.497396946,0.0700000003,0.07252066,-5.1415028572,0.0799999982,0.07922142,-5.7862620354,0.0900000036,0.09599367,-6.4317564964,0.1000000015,0.11672017
12.88,413,-0.641839087,0.0099999998,0.00976721,-1.2837587595,0.0199999996,0.02191504,-1.9258396626,0.0299999993,0.03864893,-2.5681626797,0.0399999991,0.05112327,-3.210808754,0.0500000007,0.05922744,-3.8538594246,0.0599999987,0.05915258,-4.497396946,0.0700000003,0.07254963,-5.1415028572,0.0799999982,0.07885314,-5.7862620354,0.0900000036,0.09478062,-6.4317564964,0.1000000015,0.11806262
12.9,414,-0.641839087,0.0099999998,0.00970963,-1.2837587595,0.0199999996,0.02249657,-1.9258396626,0.0299999993,0.03751986,-2.5681626797,0.0399999991,0.04984027,-3.210808754,0.0500000007,0.05821988,-3.8538594246,0.0599999987,0.05985175,-4.497396946,0.0700000003,0.07259527,-5.1415028572,0.0799999982,0.07887343,-5.7862620354,0.0900000036,0.09268025,-6.4317564964,0.1000000015,0.11824939
12.94,415,-0.641839087,0.0099999998,0.00974207,-1.2837587595,0.0199999996,0.02261705,-1.9258396626,0.0299999993,0.03696584,-2.5681626797,0.0399999991,0.04715774,-3.210808754,0.0500000007,0.05572881,-3.8538594246,0.0599999987,0.05999095,-4.497396946,0.0700000003,0.07260808,-5.1415028572,0.0799999982,0.079187,-5.7862620354,0.0900000036,0.09173118,-6.4317564964,0.1000000015,0.1172471
12.96,416,-0.641839087,0.0099999998,0.00986993,-1.2837587595,0.0199999996,0.02272929,-1.9258396626,0.0299999993,0.0350889,-2.5681626797,0.0399999991,0.04593042,-3.210808754,0.0500000007,0.0543353,-3.8538594246,0.0599999987,0.06060251,-4.497396946,0.0700000003,0.07228114,-5.1415028572,0.0799999982,0.08014014,-5.7862620354,0.0900000036,0.0909407,-6.4317564964,0.1000000015,0.11649109
12.99,417,-0.641839087,0.0099999998,0.00994326,-1.2837587595,0.0199999996,0.02311787,-1.9258396626,0.0299999993,0.0345419,-2.5681626797,0.0399999991,0.04342077,-3.210808754,0.0500000007,0.05174436,-3.8538594246,0.0599999987,0.06093846,-4.497396946,0.0700000003,0.07158644,-5.1415028572,0.0799999982,0.08069441,-5.7862620354,0.0900000036,0.09061942,-6.4317564964,0.1000000015,0.11397317
13.02,418,-0.641839087,0.0099999998,0.0100704,-1.2837587595,0.0199999996,0.02327481,-1.9258396626,0.0299999993,0.03347059,-2.5681626797,0.0399999991,0.04231417,-3.210808754,0.0500000007,0.05014394,-3.8538594246,0.0599999987,0.06118754,-4.497396946,0.0700000003,0.07093038,-5.1415028572,0.0799999982,0.08194088,-5.7862620354,0.0900000036,0.09075488,-6.4317564964,0.1000000015,0.11192371
13.07,419,-0.641839087,0.0099999998,0.01023258,-1.2837587595,0.0199999996,0.02346995,-1.9258396626,0.0299999993,0.03323802,-2.5681626797,0.0399999991,0.04045904,-3.210808754,0.0500000007,0.04765925,-3.8538594246,0.0599999987,0.06108438,-4.497396946,0.0700000003,0.06977613,-5.1415028572,0.0799999982,0.08259527,-5.7862620354,0.0900000036,0.09142707,-6.4317564964,0.1000000015,0.10861433
13.09,420,-0.641839087,0.0099999998,0.0104351,-1.2837587595,0.0199999996,0.02350435,-1.9258396626,0.0299999993,0.03228205,-2.5681626797,0.0399999991,0.03972762,-3.210808754,0.0500000007,0.046859,-3.8538594246,0.0599999987,0.06093971,-4.497396946,0.0700000003,0.06901412,-5.1415028572,0.0799999982,0.08316918,-5.7862620354,0.0900000036,0.09335652,-6.4317564964,0.1000000015,0.10704088
13.12,421,-0.641839087,0.0099999998,0.01048758,-1.2837587595,0.0199999996,0.02344313,-1.9258396626,0.0299999993,0.03211407,-2.5681626797,0.0399999991,0.03864041,-3.210808754,0.0500000007,0.04515695,-3.8538594246,0.0599999987,0.06077477,-4.497396946,0.0700000003,0.06775406,-5.1415028572,0.0799999982,0.08333008,-5.7862620354,0.0900000036,0.09437641,-6.4317564964,0.1000000015,0.10443369
13.15,422,-0.641839087,0.0099999998,0.01074656,-1.2837587595,0.0199999996,0.02328027,-1.9258396626,0.0299999993,0.03141705,-2.5681626797,0.0399999991,0.03855052,-3.210808754,0.0500000007,0.04454055,-3.8538594246,0.0599999987,0.06071473,-4.497396946,0.0700000003,0.06704431,-5.1415028572,0.0799999982,0.08322907,-5.7862620354,0.0900000036,0.09643696,-6.4317564964,0.1000000015,0.10338922
13.22,423,-0.641839087,0.0099999998,0.01093827,-1.2837587595,0.0199999996,0.02309357,-1.9258396626,0.0299999993,0.03061157,-2.5681626797,0.0399999991,0.03832493,-3.210808754,0.0500000007,0.04408454,-3.8538594246,0.0599999987,0.06052753,-4.497396946,0.0700000003,0.0667946,-5.1415028572,0.0799999982,0.08269601,-5.7862620354,0.0900000036,0.09750082,-6.4317564964,0.1000000015,0.10212298
13.25,424,-0.641839087,0.0099999998,0.0113677,-1.2837587595,0.0199999996,0.02258854,-1.9258396626,0.0299999993,0.03038064,-2.5681626797,0.0399999991,0.03846079,-3.210808754,0.0500000007,0.04424462,-3.8538594246,0.0599999987,0.06047832,-4.497396946,0.0700000003,0.06662607,-5.1415028572,0.0799999982,0.08210192,-5.7862620354,0.0900000036,0.09915373,-6.4317564964,0.1000000015,0.10167491
13.26,425,-0.641839087,0.0099999998,0.01167913,-1.2837587595,0.0199999996,0.02256062,-1.9258396626,0.0299999993,0.02977183,-2.5681626797,0.0399999991,0.03878104,-3.210808754,0.0500000007,0.0450999,-3.8538594246,0.0599999987,0.06039397,-4.497396946,0.0700000003,0.06695052,-5.1415028572,0.0799999982,0.08076646,-5.7862620354,0.0900000036,0.09993839,-6.4317564964,0.1000000015,0.10149251
13.31,426,-0.641839087,0.0099999998,0.01176742,-1.2837587595,0.0199999996,0.02216231,-1.9258396626,0.0299999993,0.0295399,-2.5681626797,0.0399999991,0.03915083,-3.210808754,0.0500000007,0.0460924,-3.8538594246,0.0599999987,0.06055143,-4.497396946,0.0700000003,0.06787638,-5.1415028572,0.0799999982,0.07999532,-5.7862620354,0.0900000036,0.10059017,-6.4317564964,0.1000000015,0.10212265
13.32,427,-0.641839087,0.0099999998,0.01210193,-1.2837587595,0.0199999996,0.02181955,-1.9258396626,0.0299999993,0.0292061,-2.5681626797,0.0399999991,0.03977205,-3.210808754,0.0500000007,0.04820728,-3.8538594246,0.0599999987,0.0609217,-4.497396946,0.0700000003,0.0684443,-5.1415028572,0.0799999982,0.07808626,-5.7862620354,0.0900000036,0.10094751,-6.4317564964,0.1000000015,0.10355553
13.35,428,-0.641839087,0.0099999998,0.01216226,-1.2837587595,0.0199999996,0.02155366,-1.9258396626,0.0299999993,0.02910569,-2.5681626797,0.0399999991,0.04024377,-3.210808754,0.0500000007,0.049371,-3.8538594246,0.0599999987,0.06114404,-4.497396946,0.0700000003,0.07017534,-5.1415028572,0.0799999982,0.07742188,-5.7862620354,0.0900000036,0.10025494,-6.4317564964,0.1000000015,0.10452177
13.38,429,-0.641839087,0.0099999998,0.01235592,-1.2837587595,0.0199999996,0.02147053,-1.9258396626,0.0299999993,0.02900636,-2.5681626797,0.0399999991,0.04078219,-3.210808754,0.0500000007,0.05156112,-3.8538594246,0.0599999987,0.06214696,-4.497396946,0.0700000003,0.0722556,-5.1415028572,0.0799999982,0.07714491,-5.7862620354,0.0900000036,0.09945964,-6.4317564964,0.1000000015,0.10718326
13.44,430,-0.641839087,0.0099999998,0.01241515,-1.2837587595,0.0199999996,0.02121979,-1.9258396626,0.0299999993,0.02931898,-2.5681626797,0.0399999991,0.04120672,-3.210808754,0.0500000007,0.05278497,-3.8538594246,0.0599999987,0.06243355,-4.497396946,0.0700000003,0.07334566,-5.1415028572,0.0799999982,0.07717614,-5.7862620354,0.0900000036,0.09793285,-6.4317564964,0.1000000015,0.10875186
