Time,angle_ref,zmp_ref,zmp_ft,iter
15.38,-6.4317564964,0.1000000015,0.10670572,512
15.42,-6.4317564964,0.1000000015,0.10693174,513
15.45,-6.4317564964,0.1000000015,0.10708804,514
15.47,-6.4317564964,0.1000000015,0.10827587,515
15.51,-6.4317564964,0.1000000015,0.10886314,516
15.54,-6.4317564964,0.1000000015,0.11079327,517
15.57,-6.4317564964,0.1000000015,0.11166114,518
15.60,-6.4317564964,0.1000000015,0.11407249,519
15.62,-6.4317564964,0.1000000015,0.11494929,520
15.65,-6.4317564964,0.1000000015,0.11714972,521
15.69,-6.4317564964,0.1000000015,0.11783517,522
15.72,-6.4317564964,0.1000000015,0.11937042,523
15.75,-6.4317564964,0.1000000015,0.11949743,524
15.78,-6.4317564964,0.1000000015,0.12035248,525
15.81,-6.4317564964,0.1000000015,0.12038729,526
15.84,-6.4317564964,0.1000000015,0.11980513,527
15.87,-6.4317564964,0.1000000015,0.11958893,528
15.90,-6.4317564964,0.1000000015,0.11839467,529
15.93,-6.4317564964,0.1000000015,0.11760008,530
15.96,-6.4317564964,0.1000000015,0.11643095,531
15.99,-6.4317564964,0.1000000015,0.11543869,532
16.02,-6.4317564964,0.1000000015,0.11388201,533
16.05,-6.4317564964,0.1000000015,0.11354627,534
16.08,-6.4317564964,0.1000000015,0.11245213,535
16.11,-6.4317564964,0.1000000015,0.11191677,536
16.14,-6.4317564964,0.1000000015,0.11140702,537
16.17,-6.4317564964,0.1000000015,0.11125586,538
16.20,-6.4317564964,0.1000000015,0.11157980,539
16.23,-6.4317564964,0.1000000015,0.11155339,540
16.26,-6.4317564964,0.1000000015,0.11158953,541
16.29,-6.4317564964,0.1000000015,0.11203872,542
16.32,-6.4317564964,0.1000000015,0.11217047,543
16.35,-6.4317564964,0.1000000015,0.11256135,544
16.38,-6.4317564964,0.1000000015,0.11258227,545
16.41,-6.4317564964,0.1000000015,0.11267564,546
16.44,-6.4317564964,0.1000000015,0.11253235,547
16.47,-6.4317564964,0.1000000015,0.11246859,548
16.50,-6.4317564964,0.1000000015,0.11245380,549
16.53,-6.4317564964,0.1000000015,0.11240832,550
16.56,-6.4317564964,0.1000000015,0.11230112,551
16.59,-6.4317564964,0.1000000015,0.11195094,552
16.65,-6.4317564964,0.1000000015,0.11199480,553
16.66,-6.4317564964,0.1000000015,0.11228671,554
16.69,-6.4317564964,0.1000000015,0.11311000,555
16.73,-6.4317564964,0.1000000015,0.11294947,556
16.75,-6.4317564964,0.1000000015,0.11344787,557
16.78,-6.4317564964,0.1000000015,0.11416919,558
16.81,-6.4317564964,0.1000000015,0.11500000,559
16.85,-6.4317564964,0.1000000015,0.11551438,560
16.87,-6.4317564964,0.1000000015,0.11606172,561
16.90,-6.4317564964,0.1000000015,0.11649577,562
16.94,-6.4317564964,0.1000000015,0.11684128,563
16.96,-6.4317564964,0.1000000015,0.11651970,564
17.00,-6.4317564964,0.1000000015,0.11669237,565
17.02,-6.4317564964,0.1000000015,0.11654709,566
17.06,-6.4317564964,0.1000000015,0.11588769,567
17.08,-6.4317564964,0.1000000015,0.11559174,568
17.11,-6.4317564964,0.1000000015,0.11453726,569
17.16,-6.4317564964,0.1000000015,0.11433298,570
17.19,-6.4317564964,0.1000000015,0.11335423,571
17.20,-6.4317564964,0.1000000015,0.11266192,572
17.24,-6.4317564964,0.1000000015,0.11204874,573
17.27,-6.4317564964,0.1000000015,0.11143068,574
17.30,-6.4317564964,0.1000000015,0.11094398,575
17.32,-6.4317564964,0.1000000015,0.11105321,576
17.36,-6.4317564964,0.1000000015,0.11095656,577
17.39,-6.4317564964,0.1000000015,0.11112263,578
17.42,-6.4317564964,0.1000000015,0.11151478,579
17.45,-6.4317564964,0.1000000015,0.11186717,580
17.48,-6.4317564964,0.1000000015,0.11234502,581
17.51,-6.4317564964,0.1000000015,0.11254501,582
17.54,-6.4317564964,0.1000000015,0.11329383,583
17.57,-6.4317564964,0.1000000015,0.11341874,584
17.60,-6.4317564964,0.1000000015,0.11416595,585
17.63,-6.4317564964,0.1000000015,0.11436126,586
17.66,-6.4317564964,0.1000000015,0.11484437,587
17.69,-6.4317564964,0.1000000015,0.11495598,588
17.71,-6.4317564964,0.1000000015,0.11502577,589
17.75,-6.4317564964,0.1000000015,0.11474938,590
17.78,-6.4317564964,0.1000000015,0.11492945,591
17.81,-6.4317564964,0.1000000015,0.11443766,592
17.84,-6.4317564964,0.1000000015,0.11405613,593
17.87,-6.4317564964,0.1000000015,0.11444215,594
17.90,-6.4317564964,0.1000000015,0.11401135,595
17.93,-6.4317564964,0.1000000015,0.11402748,596
17.96,-6.4317564964,0.1000000015,0.11378721,597
17.99,-6.4317564964,0.1000000015,0.11379579,598
18.02,-6.4317564964,0.1000000015,0.11389845,599
18.05,-6.4317564964,0.1000000015,0.11372163,600
18.08,-6.4317564964,0.1000000015,0.11386772,601
18.11,-6.4317564964,0.1000000015,0.11378094,602
18.14,-6.4317564964,0.1000000015,0.11379219,603
18.17,-6.4317564964,0.1000000015,0.11395177,604
18.20,-6.4317564964,0.1000000015,0.11381852,605
18.23,-6.4317564964,0.1000000015,0.11389997,606
18.26,-6.4317564964,0.1000000015,0.11356709,607
18.29,-6.4317564964,0.1000000015,0.11348257,608
18.32,-6.4317564964,0.1000000015,0.11319455,609
18.35,-6.4317564964,0.1000000015,0.11302120,610
18.38,-6.4317564964,0.1000000015,0.11274479,611
18.41,-6.4317564964,0.1000000015,0.11281284,612
18.44,-6.4317564964,0.1000000015,0.11260878,613
18.47,-6.4317564964,0.1000000015,0.11239689,614
18.50,-6.4317564964,0.1000000015,0.11255363,615
18.53,-6.4317564964,0.1000000015,0.11269260,616
18.56,-6.4317564964,0.1000000015,0.11294470,617
18.59,-6.4317564964,0.1000000015,0.11318424,618
18.62,-6.4317564964,0.1000000015,0.11330944,619
18.65,-6.4317564964,0.1000000015,0.11378732,620
18.68,-6.4317564964,0.1000000015,0.11399346,621
18.71,-6.4317564964,0.1000000015,0.11456466,622
18.74,-6.4317564964,0.1000000015,0.11476003,623
18.77,-6.4317564964,0.1000000015,0.11492037,624
18.80,-6.4317564964,0.1000000015,0.11501396,625
18.83,-6.4317564964,0.1000000015,0.11487169,626
18.86,-6.4317564964,0.1000000015,0.11479685,627
18.89,-6.4317564964,0.1000000015,0.11478043,628
18.92,-6.4317564964,0.1000000015,0.11427703,629
18.95,-6.4317564964,0.1000000015,0.11439411,630
18.98,-6.4317564964,0.1000000015,0.11406329,631
19.01,-6.4317564964,0.1000000015,0.11376422,632
19.04,-6.4317564964,0.1000000015,0.11340737,633
19.07,-6.4317564964,0.1000000015,0.11333967,634
19.10,-6.4317564964,0.1000000015,0.11314458,635
19.13,-6.4317564964,0.1000000015,0.11289930,636
19.16,-6.4317564964,0.1000000015,0.11311554,637
19.20,-6.4317564964,0.1000000015,0.11267083,638
19.23,-6.4317564964,0.1000000015,0.11288262,639
19.25,-6.4317564964,0.1000000015,0.11313320,640
19.28,-6.4317564964,0.1000000015,0.11317334,641
19.31,-6.4317564964,0.1000000015,0.11327935,642
19.34,-6.4317564964,0.1000000015,0.11360436,643
19.37,-6.4317564964,0.1000000015,0.11365343,644
19.40,-6.4317564964,0.1000000015,0.11368322,645
