Tiempo,Angulo,Xcom,Ycom,Zcom,x_acc_robot,y_acc_robot,z_acc_robot,angulo_x,angulo_y,angulo_z,aceleracion_x,aceleracion_y,aceleracion_z,velocidad_angular_x,velocidad_angular_y,velocidad_angular_z,campo_magnetico_x,campo_magnetico_y,campo_magnetico_z,seno_x,seno_z,coseno_z,Xzmp-Juanlo,Yzmp-Juanlo,Xzmp_b,Xzmp_c,Xzmp_off,Yzmp_b,fx0,fy0,fz0,mx0,my0,mz0,Xzmp0,Yzmp0,fx1,fy1,fz1,mx1,my1,mz1,Xzmp1,Yzmp1,Xzmp-Loli,Yzmp-Loli,evalx.y,eval_x.zmp_error,eval_x.zmp_ref,eval_x._u,eval_x._x1[0],eval_x._x2[0],angle_x,xzmp01,yzmp01,xzmp11,yzmp11,xzmp2,yzmp2,XzmpLoli2,ZMPref_mm,eval_x.zmp_ref_mm,evalx.y_mm,angle_ref,zmp_ref,iteraciones
12.47,0.00,0,0,89.27,0.00,0.00,0.00,179.09,-1.51,10.33,0.38,0.19,-9.79,-0.04,-0.86,-0.51,0.44,0.07,0.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.25451660,-14.23962402,-178.96423340,15.28277588,303.47753906,1.76135254,0.17142230,-0.00597354,-26.54321289,-2.53906250,-305.11596680,57.65429688,-42.06835938,-32.70300293,-0.01659321,-0.01862749,0.03481375,-0.01394933,0.030672077089548,0.015186253935099,0.050000000745058,0.0598329529,-0.0085639236,-0.0001335138,-1.97,1.70,-0.08,-0.14,-0.19,0.54,-0.15,0.35,0.000000000000000,0.0000000000,0.0000000000,0.0000000000,0.0500000007,403
12.52,0.00,0,0,89.27,0.00,0.00,0.00,179.08,-1.48,10.33,0.51,0.11,-9.79,-0.28,-0.83,-0.18,0.45,0.06,0.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.35736084,-14.22045898,-180.87249756,16.17303467,302.43493652,2.09863281,0.16923396,-0.00640614,-27.75695801,-3.19366455,-304.53186035,58.25585938,-44.33789062,-33.11791992,-0.01749883,-0.01879143,0.03397968,-0.01417639,0.030672900378704,0.016020316630602,0.050000000745058,0.0598244146,-0.0085666822,-0.0001321293,-1.97,1.67,-0.09,-0.15,-0.19,0.53,-0.15,0.34,0.000000000000000,0.0000000000,0.0000000000,0.0000000000,0.0500000007,404
12.55,0.00,0,0,89.27,0.00,0.00,0.00,179.07,-1.46,10.34,0.09,0.14,-9.87,0.11,-0.28,-0.46,0.44,0.07,0.85,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.97650146,-12.78308105,-184.27642822,17.25213623,300.51013184,1.68640137,0.16517173,-0.00712494,-27.97583008,-3.61022949,-307.18688965,60.45703125,-49.32812500,-32.19378662,-0.01899506,-0.01930184,0.03195683,-0.01473606,0.030653338879347,0.018043171614408,0.050000000745058,0.0597534180,-0.0085694110,-0.0001315753,-1.97,1.63,-0.09,-0.16,-0.20,0.51,-0.16,0.32,0.000000000000000,0.0000000000,0.0000000000,0.0000000000,0.0500000007,405
12.57,0.00,0,0,89.27,0.00,0.00,0.00,179.07,-1.45,10.33,0.03,0.16,-9.83,0.09,-0.54,0.46,0.44,0.07,0.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.14349365,-12.01647949,-187.73193359,18.39868164,297.87689209,1.61145020,0.16110107,-0.00773623,-28.23449707,-3.86810303,-307.71789551,61.44140625,-53.22460938,-32.42010498,-0.02025564,-0.01956140,0.03036032,-0.01508070,0.030647110193968,0.019639683887362,0.050000000745058,0.0597232506,-0.0085721640,-0.0001337236,-1.97,1.59,-0.10,-0.18,-0.20,0.49,-0.16,0.30,0.000000000000000,0.0000000000,0.0000000000,0.0000000000,0.0500000007,406
12.61,0.00,0,0,89.27,0.00,0.00,0.00,179.06,-1.43,10.32,0.28,0.23,-9.95,0.12,-0.83,0.24,0.45,0.07,0.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.54980469,-12.13146973,-188.19610596,19.12707520,297.20855713,1.76135254,0.16041823,-0.00808448,-28.13500977,-3.68957520,-308.56750488,62.20703125,-55.09765625,-32.15606689,-0.02079649,-0.01977433,0.02975340,-0.01534569,0.030660565942526,0.020246600732207,0.050000000745058,0.0597531870,-0.0085750027,-0.0001373611,-1.97,1.58,-0.10,-0.18,-0.20,0.49,-0.16,0.29,0.000000000000000,0.0000000000,0.0000000000,0.0000000000,0.0500000007,407
12.65,0.00,0,0,89.27,0.00,0.00,0.00,179.06,-1.41,10.32,0.11,0.12,-9.91,-0.03,-0.39,0.16,0.45,0.06,0.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.92352295,-12.16979980,-190.46539307,20.07128906,294.80255127,1.76135254,0.15747632,-0.00847741,-29.30895996,-3.68957520,-309.36401367,62.60351562,-57.43554688,-32.36352539,-0.02162103,-0.01985157,0.02852366,-0.01551733,0.030662246048450,0.021476345136762,0.050000000745058,0.0597465411,-0.0085779456,-0.0001407056,-1.97,1.55,-0.10,-0.19,-0.20,0.47,-0.16,0.28,0.000000000000000,0.0000000000,0.0000000000,0.0000000000,0.0500000007,408
12.67,0.00,0,0,89.27,0.00,0.00,0.00,179.07,-1.41,10.32,0.03,0.18,-9.82,0.41,0.49,-0.33,0.45,0.06,0.85,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.04571533,-11.53735352,-190.20751953,20.92108154,293.49261475,1.59271240,0.15719140,-0.00904291,-29.07019043,-3.82843018,-310.47912598,63.00000000,-59.55468750,-32.55212402,-0.02220111,-0.01989355,0.02784661,-0.01577146,0.030676215887070,0.022153390571475,0.050000000745058,0.0597771779,-0.0085810013,-0.0001448765,-1.97,1.55,-0.11,-0.19,-0.20,0.47,-0.17,0.27,0.000000000000000,0.0000000000,0.0000000000,0.0000000000,0.0500000007,409
12.70,0.00,0,0,89.27,0.00,0.00,0.00,179.07,-1.41,10.34,0.02,0.13,-9.72,0.01,-0.03,-0.53,0.44,0.07,0.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.68420410,-11.42236328,-191.18743896,21.06945801,292.57031250,1.48028564,0.15601102,-0.00909356,-29.88598633,-3.72924805,-310.69152832,63.30078125,-59.81445312,-31.94860840,-0.02235422,-0.01998706,0.02749053,-0.01583725,0.030695402994752,0.022509472444654,0.050000000745058,0.0598233566,-0.0085841771,-0.0001487805,-1.97,1.53,-0.11,-0.20,-0.20,0.46,-0.17,0.27,0.000000000000000,0.0000000000,0.0000000000,0.0000000000,0.0500000007,410
12.74,0.00,0,0,89.27,0.00,0.00,0.00,179.07,-1.41,10.33,0.11,0.11,-9.82,-0.35,0.05,0.05,0.45,0.07,0.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.32269287,-11.09655762,-191.54846191,21.48760986,291.86187744,1.40533447,0.15545462,-0.00934958,-27.79675293,-4.46319580,-311.64733887,63.23242188,-61.15429688,-32.49554443,-0.02249939,-0.01982787,0.02713898,-0.01583917,0.030713750049472,0.022861020639539,0.050000000745058,0.0598665252,-0.0085874591,-0.0001519751,-1.97,1.53,-0.11,-0.20,-0.20,0.46,-0.17,0.26,0.000000000000000,0.0000000000,0.0000000000,0.0000000000,0.0500000007,411
12.76,0.00,0,0,89.27,0.00,0.00,0.00,179.06,-1.41,10.34,0.15,0.20,-9.72,-0.10,-0.39,-0.49,0.45,0.07,0.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.22595215,-11.57568359,-190.82641602,21.60900879,292.02227783,1.63018799,0.15611054,-0.00936760,-28.01562500,-4.08630371,-310.74462891,63.19140625,-61.66015625,-31.96746826,-0.02275025,-0.01991139,0.02719636,-0.01589992,0.030738685280085,0.022803636267781,0.050000000745058,0.0599295869,-0.0085908268,-0.0001545707,-1.97,1.53,-0.11,-0.20,-0.20,0.46,-0.17,0.27,0.000000000000000,0.0000000000,0.0000000000,0.0000000000,0.0500000007,412
12.79,0.00,0,0,89.27,0.00,0.00,0.00,179.06,-1.41,10.33,0.38,0.23,-9.69,-0.42,0.67,-0.02,0.45,0.06,0.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.70355225,-11.49902344,-190.77484131,21.55505371,291.98217773,1.33038330,0.15604341,-0.00935481,-29.14978027,-3.92761230,-311.59423828,63.86132812,-60.04687500,-32.49554443,-0.02228786,-0.02008852,0.02733122,-0.01601239,0.030762912705541,0.022668784484267,0.050000000745058,0.0599902198,-0.0085942550,-0.0001559863,-1.97,1.53,-0.11,-0.20,-0.20,0.46,-0.17,0.27,0.000000000000000,0.0000000000,0.0000000000,0.0000000000,0.0500000007,413
12.83,0.00,0,0,89.27,0.00,0.00,0.00,179.06,-1.42,10.33,0.24,0.11,-9.65,0.27,0.52,0.44,0.44,0.06,0.85,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.99377441,-11.53735352,-189.74334717,21.62249756,292.22277832,1.48028564,0.15706784,-0.00943469,-29.78649902,-4.40368652,-311.11633301,63.16406250,-59.65039062,-32.25036621,-0.02226066,-0.01984591,0.02757302,-0.01590177,0.030787229537964,0.022426983341575,0.050000000745058,0.0600510314,-0.0085977083,-0.0001563038,-1.98,1.54,-0.11,-0.19,-0.20,0.46,-0.17,0.27,0.000000000000000,0.0000000000,0.0000000000,0.0000000000,0.0500000007,414
12.86,0.00,0,0,89.27,0.00,0.00,0.00,179.06,-1.43,10.33,0.61,0.17,-9.81,-0.21,0.45,-0.05,0.44,0.07,0.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.87158203,-11.92065430,-188.14453125,21.17736816,293.15844727,1.66766357,0.15870753,-0.00921258,-27.14013672,-3.72924805,-309.94812012,63.49218750,-57.85937500,-31.70343018,-0.02149136,-0.02009675,0.02847287,-0.01598547,0.030820988118649,0.021527132019401,0.050000000745058,0.0601408705,-0.0086011542,-0.0001555199,-1.98,1.56,-0.11,-0.19,-0.20,0.47,-0.17,0.28,0.000000000000000,0.0000000000,0.0000000000,0.0000000000,0.0500000007,415
12.88,0.00,0,0,89.27,0.00,0.00,0.00,179.06,-1.46,10.33,-0.10,0.08,-9.80,-0.61,1.13,-0.14,0.45,0.07,0.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.29113770,-12.49560547,-186.13311768,20.71875000,293.90698242,1.68640137,0.16072415,-0.00896612,-28.85131836,-3.98712158,-309.41711426,62.93164062,-56.17773438,-32.19378662,-0.02116311,-0.01992320,0.02905309,-0.01580762,0.030844889581203,0.020946914330125,0.050000000745058,0.0602006465,-0.0086045470,-0.0001527581,-1.98,1.58,-0.11,-0.18,-0.20,0.48,-0.17,0.29,0.000000000000000,0.0000000000,0.0000000000,0.0000000000,0.0500000007,416
12.91,0.00,0,0,89.27,0.00,0.00,0.00,179.05,-1.47,10.33,0.24,0.15,-9.90,-0.51,0.51,0.26,0.45,0.07,0.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.70458984,-12.76391602,-183.65753174,20.00384521,295.60455322,1.66766357,0.16353633,-0.00865060,-27.23962402,-3.82843018,-308.24890137,62.68554688,-53.03320312,-32.74072266,-0.02005457,-0.01993547,0.03038839,-0.01572217,0.030879866331816,0.019611613824964,0.050000000745058,0.0602948293,-0.0086078402,-0.0001489040,-1.98,1.61,-0.11,-0.17,-0.20,0.49,-0.17,0.30,0.000000000000000,0.0000000000,0.0000000000,0.0000000000,0.0500000007,417
12.96,0.00,0,0,89.27,0.00,0.00,0.00,179.05,-1.50,10.32,-0.15,0.11,-9.79,-0.10,0.74,-0.61,0.44,0.06,0.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.18218994,-13.51135254,-182.05871582,19.57220459,296.64715576,1.91125488,0.16545261,-0.00835708,-27.43859863,-4.20532227,-307.34619141,61.86523438,-51.37890625,-32.17492676,-0.01959610,-0.01968758,0.03113977,-0.01547263,0.030899459496140,0.018860233947635,0.050000000745058,0.0603423789,-0.0086109843,-0.0001429004,-1.98,1.63,-0.11,-0.17,-0.20,0.50,-0.17,0.31,0.000000000000000,0.0000000000,0.0000000000,0.0000000000,0.0500000007,418
12.97,0.00,0,0,89.27,0.00,0.00,0.00,179.06,-1.51,10.32,0.50,0.18,-9.80,0.73,0.83,-0.35,0.44,0.07,0.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.21478271,-13.58801270,-179.32525635,18.46612549,297.95709229,1.64892578,0.16853112,-0.00785388,-27.43859863,-3.80859375,-305.80627441,60.88085938,-46.99023438,-32.08062744,-0.01825966,-0.01950666,0.03268386,-0.01519930,0.030931046232581,0.017316136509180,0.050000000745058,0.0604275241,-0.0086139366,-0.0001361098,-1.99,1.66,-0.10,-0.16,-0.20,0.52,-0.16,0.32,0.000000000000000,0.0000000000,0.0000000000,0.0000000000,0.0500000007,419
13.02,0.00,0,0,89.27,0.00,0.00,0.00,179.08,-1.55,10.33,0.20,0.22,-9.74,0.13,0.96,0.12,0.45,0.07,0.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.63433838,-14.73791504,-178.60321045,17.85913086,299.10662842,1.96746826,0.16975127,-0.00733814,-27.61767578,-3.74908447,-306.54968262,60.04687500,-45.86914062,-31.76000977,-0.01786850,-0.01919356,0.03309917,-0.01482913,0.030937585979700,0.016900826245546,0.050000000745058,0.0604366958,-0.0086166561,-0.0001273607,-1.99,1.68,-0.10,-0.15,-0.20,0.52,-0.16,0.33,0.000000000000000,0.0000000000,0.0000000000,0.0000000000,0.0500000007,420
13.04,0.00,0,0,89.27,0.00,0.00,0.00,179.09,-1.57,10.32,0.05,0.14,-9.69,-0.16,0.85,-0.09,0.44,0.07,0.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.43475342,-15.35119629,-176.12762451,16.82049561,300.55023193,1.78009033,0.17273721,-0.00673928,-26.84167480,-3.55072021,-304.79736328,57.87304688,-41.12500000,-32.53326416,-0.01633264,-0.01861169,0.03480752,-0.01426370,0.030966769903898,0.015192482620478,0.050000000745058,0.0605164319,-0.0086191157,-0.0001188800,-1.99,1.71,-0.09,-0.14,-0.19,0.54,-0.15,0.34,0.000000000000000,0.0000000000,0.0000000000,0.0000000000,0.0500000007,421
13.07,0.00,0,0,89.27,0.00,0.00,0.00,179.09,-1.59,10.31,0.46,0.15,-9.86,-0.14,0.91,0.31,0.45,0.07,0.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.69952393,-15.29370117,-174.27093506,16.34838867,301.71313477,1.89251709,0.17510881,-0.00655082,-27.47839355,-3.17382812,-305.54077148,57.39453125,-39.55273438,-31.83544922,-0.01584552,-0.01844957,0.03540812,-0.01412786,0.030970524996519,0.014591883867979,0.050000000745058,0.0605192408,-0.0086212922,-0.0001084949,-1.99,1.73,-0.09,-0.13,-0.19,0.55,-0.15,0.35,0.000000000000000,0.0000000000,0.0000000000,0.0000000000,0.0500000007,422
13.10,0.00,0,0,89.27,0.00,0.00,0.00,179.10,-1.62,10.30,0.18,0.10,-9.80,-0.02,0.81,-0.54,0.44,0.06,0.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.35125732,-16.42443848,-172.82684326,14.95904541,302.99633789,1.76135254,0.17724943,-0.00559066,-26.24475098,-2.12249756,-303.89465332,54.66015625,-36.21679688,-32.40124512,-0.01470270,-0.01776130,0.03678381,-0.01334906,0.030987761914730,0.013216186314821,0.050000000745058,0.0605646595,-0.0086231623,-0.0000984505,-1.99,1.76,-0.08,-0.12,-0.18,0.56,-0.14,0.36,0.000000000000000,0.0000000000,0.0000000000,0.0000000000,0.0500000007,423
13.15,0.00,0,0,89.27,0.00,0.00,0.00,179.10,-1.65,10.31,0.30,0.12,-9.85,0.47,1.12,-0.42,0.45,0.07,0.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.38385010,-17.40185547,-171.38275146,13.73156738,304.45330811,1.92999268,0.17941105,-0.00473762,-26.16516113,-1.13067627,-303.73535156,52.36328125,-32.68945312,-32.30694580,-0.01354064,-0.01711972,0.03795785,-0.01265330,0.030997175723314,0.012042153626680,0.050000000745058,0.0605873391,-0.0086247157,-0.0000874039,-1.99,1.78,-0.08,-0.11,-0.17,0.57,-0.14,0.38,0.000000000000000,0.0000000000,0.0000000000,0.0000000000,0.0500000007,424
13.22,0.00,0,0,89.27,0.00,0.00,0.00,179.11,-1.65,10.30,0.31,0.12,-9.87,0.50,0.57,-0.06,0.44,0.06,0.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.88079834,-18.28344727,-169.57763672,13.16503906,305.10827637,2.02368164,0.18161140,-0.00428631,-24.59326172,-1.03149414,-303.94775391,51.20117188,-31.56835938,-32.19378662,-0.01299555,-0.01673594,0.03859428,-0.01227751,0.030994899570942,0.011405725032091,0.050000000745058,0.0605754703,-0.0086259320,-0.0000759688,-1.99,1.80,-0.07,-0.11,-0.17,0.58,-0.13,0.38,0.000000000000000,0.0000000000,0.0000000000,0.0000000000,0.0500000007,425
13.27,0.00,0,0,89.27,0.00,0.00,0.00,179.11,-1.69,10.30,0.17,0.17,-9.77,-0.16,0.85,-0.34,0.44,0.07,0.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.12622070,-19.20336914,-167.72094727,11.60034180,306.75238037,2.06115723,0.18445703,-0.00322396,-25.56823730,-0.15869141,-305.32836914,48.04296875,-27.17968750,-31.40167236,-0.01160241,-0.01571809,0.03980872,-0.01128826,0.031002296134830,0.010191280394793,0.050000000745058,0.0605946481,-0.0086268140,-0.0000651107,-1.99,1.83,-0.07,-0.09,-0.16,0.59,-0.12,0.40,0.000000000000000,0.0000000000,0.0000000000,0.0000000000,0.0500000007,426
13.28,0.00,0,0,89.27,0.00,0.00,0.00,179.12,-1.70,10.30,0.62,0.15,-9.75,-0.17,0.52,-0.98,0.44,0.07,0.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.20361328,-19.77832031,-168.13354492,11.29010010,306.92614746,2.13610840,0.18412258,-0.00292124,-24.79223633,-0.21820068,-305.75317383,46.92187500,-26.25000000,-31.04333496,-0.01120037,-0.01532331,0.03999732,-0.01092309,0.030988641083241,0.010002683848143,0.050000000745058,0.0605505183,-0.0086273635,-0.0000538290,-1.99,1.83,-0.06,-0.09,-0.15,0.59,-0.12,0.40,0.000000000000000,0.0000000000,0.0000000000,0.0000000000,0.0500000007,427
13.31,0.00,0,0,89.27,0.00,0.00,0.00,179.13,-1.69,10.30,0.42,0.12,-9.71,0.49,0.34,-0.11,0.44,0.07,0.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.59057617,-20.29577637,-168.18511963,10.88543701,306.77911377,2.26727295,0.18405290,-0.00258052,-25.44885254,-0.25787354,-305.00976562,45.92382812,-26.14062500,-31.40167236,-0.01126124,-0.01502925,0.04005592,-0.01060466,0.030974369496107,0.009944077581167,0.050000000745058,0.0605057701,-0.0086275963,-0.0000439539,-1.99,1.83,-0.06,-0.09,-0.15,0.59,-0.12,0.40,0.000000000000000,0.0000000000,0.0000000000,0.0000000000,0.0500000007,428
13.35,0.00,0,0,89.27,0.00,0.00,0.00,179.14,-1.69,10.31,0.45,0.13,-9.73,0.09,0.28,-0.93,0.44,0.07,0.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.66796875,-19.91247559,-168.75244141,11.08776855,306.76574707,2.19232178,0.18344100,-0.00276499,-25.74731445,0.23803711,-306.28417969,46.68945312,-26.19531250,-30.89245605,-0.01126366,-0.01526890,0.03980110,-0.01082700,0.030955485999584,0.010198902338743,0.050000000745058,0.0604479611,-0.0086275535,-0.0000354417,-1.99,1.82,-0.06,-0.09,-0.15,0.59,-0.12,0.40,0.000000000000000,0.0000000000,0.0000000000,0.0000000000,0.0500000007,429
13.38,0.00,0,0,89.27,0.00,0.00,0.00,179.14,-1.70,10.30,0.19,0.11,-9.87,0.21,0.39,-0.54,0.44,0.07,0.85,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.60992432,-19.31835938,-169.16503906,11.23614502,306.47167969,2.04241943,0.18280868,-0.00295923,-25.76721191,0.00000000,-306.33728027,47.05859375,-27.50781250,-31.60913086,-0.01169226,-0.01536169,0.03940124,-0.01094938,0.030935939401388,0.010598760098219,0.050000000745058,0.0603890419,-0.0086272806,-0.0000286310,-1.99,1.81,-0.06,-0.09,-0.15,0.59,-0.12,0.39,0.000000000000000,0.0000000000,0.0000000000,0.0000000000,0.0500000007,430
13.41,0.00,0,0,89.27,0.00,0.00,0.00,179.13,-1.70,10.30,0.28,0.13,-9.78,-0.37,0.33,-0.01,0.44,0.07,0.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.86145020,-18.93505859,-169.31976318,11.50592041,306.25781250,1.89251709,0.18256323,-0.00318886,-25.54833984,0.19836426,-305.32836914,47.34570312,-27.91796875,-32.13720703,-0.01184211,-0.01552744,0.03940522,-0.01112594,0.030925357714295,0.010594781488180,0.050000000745058,0.0603583604,-0.0086268298,-0.0000235121,-1.98,1.81,-0.06,-0.09,-0.16,0.59,-0.12,0.39,0.000000000000000,0.0000000000,0.0000000000,0.0000000000,0.0500000007,431
13.44,0.00,0,0,89.27,0.00,0.00,0.00,179.13,-1.70,10.31,0.57,0.14,-9.78,-0.26,0.05,-0.45,0.44,0.07,0.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.80340576,-18.45593262,-170.55755615,12.07244873,305.91027832,2.04241943,0.18102358,-0.00358847,-25.05090332,-0.21820068,-305.91247559,49.46484375,-29.88671875,-32.21264648,-0.01241062,-0.01614660,0.03872893,-0.01165129,0.030903054401278,0.011271070688963,0.050000000745058,0.0602922589,-0.0086262366,-0.0000192046,-1.98,1.80,-0.07,-0.10,-0.16,0.58,-0.13,0.38,0.000000000000000,0.0000000000,0.0000000000,0.0000000000,0.0500000007,432
13.49,0.00,0,0,89.27,0.00,0.00,0.00,179.12,-1.69,10.30,0.49,0.14,-9.74,-0.38,-0.53,0.42,0.44,0.06,0.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.11297607,-18.05346680,-170.97015381,12.40966797,305.89691162,2.04241943,0.18063729,-0.00385297,-24.31469727,-1.13067627,-306.23107910,50.14843750,-31.70507812,-31.72229004,-0.01291396,-0.01625694,0.03832868,-0.01181288,0.030888775363564,0.011671323329210,0.050000000745058,0.0602512062,-0.0086255418,-0.0000167448,-1.98,1.79,-0.07,-0.11,-0.16,0.57,-0.13,0.38,0.000000000000000,0.0000000000,0.0000000000,0.0000000000,0.0500000007,433
13.51,0.00,0,0,89.27,0.00,0.00,0.00,179.13,-1.68,10.30,0.52,0.18,-9.72,0.20,0.05,-0.35,0.45,0.06,0.85,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.15167236,-17.11437988,-172.15637207,13.01666260,305.21520996,1.79882812,0.17900389,-0.00435492,-27.04064941,-1.38854980,-305.38146973,52.18554688,-33.87890625,-32.17492676,-0.01394961,-0.01694200,0.03750944,-0.01240425,0.030868390575051,0.012490559369326,0.050000000745058,0.0601916313,-0.0086247902,-0.0000153650,-1.98,1.77,-0.07,-0.11,-0.17,0.57,-0.14,0.37,0.000000000000000,0.0000000000,0.0000000000,0.0000000000,0.0500000007,434
13.54,0.00,0,0,89.27,0.00,0.00,0.00,179.11,-1.68,10.30,0.52,0.10,-9.78,-0.41,-0.18,-0.36,0.44,0.07,0.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.63537598,-16.63525391,-174.68353271,14.05529785,304.29290771,1.92999268,0.17597556,-0.00497496,-25.54833984,-2.12249756,-306.01867676,54.38671875,-37.98046875,-31.76000977,-0.01510359,-0.01754867,0.03623082,-0.01297948,0.030843093991280,0.013769175857306,0.050000000745058,0.0601170361,-0.0086240219,-0.0000156125,-1.98,1.74,-0.08,-0.13,-0.18,0.55,-0.14,0.36,0.000000000000000,0.0000000000,0.0000000000,0.0000000000,0.0500000007,435
13.59,0.00,0,0,89.27,0.00,0.00,0.00,179.10,-1.67,10.29,0.20,0.17,-9.80,-0.43,-0.50,0.34,0.44,0.07,0.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.37060547,-15.71533203,-175.45715332,14.43298340,303.74487305,1.61145020,0.17502244,-0.00533737,-27.02075195,-2.02331543,-306.01867676,55.17968750,-38.73242188,-32.38238525,-0.01550448,-0.01781825,0.03582414,-0.01327002,0.030837107449770,0.014175858348608,0.050000000745058,0.0601015911,-0.0086232917,-0.0000179397,-1.98,1.73,-0.08,-0.13,-0.18,0.55,-0.14,0.36,0.000000000000000,0.0000000000,0.0000000000,0.0000000000,0.0500000007,436
13.62,0.00,0,0,89.27,0.00,0.00,0.00,179.10,-1.65,10.27,0.17,0.18,-9.84,0.04,-0.75,0.43,0.44,0.06,0.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.71887207,-14.77624512,-178.08746338,15.21533203,302.71563721,1.59271240,0.17192253,-0.00586790,-26.10546875,-3.09448242,-305.32836914,56.35546875,-42.57421875,-32.45782471,-0.01670111,-0.01813048,0.03468440,-0.01361302,0.030818410217762,0.015315596014261,0.050000000745058,0.0600468069,-0.0086226370,-0.0000205847,-1.98,1.70,-0.08,-0.14,-0.18,0.54,-0.15,0.34,0.000000000000000,0.0000000000,0.0000000000,0.0000000000,0.0500000007,437
13.64,0.00,0,0,89.27,0.00,0.00,0.00,179.09,-1.64,10.28,0.28,0.16,-9.80,-0.25,-0.60,-0.40,0.45,0.06,0.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.60888672,-14.04797363,-179.94415283,16.26745605,301.56610107,1.57397461,0.16966929,-0.00652257,-27.67736816,-3.43170166,-305.54077148,57.64062500,-45.24023438,-31.98632812,-0.01772797,-0.01850290,0.03362820,-0.01406241,0.030805056914687,0.016371797770262,0.050000000745058,0.0600080267,-0.0086220847,-0.0000247455,-1.98,1.68,-0.09,-0.15,-0.19,0.53,-0.15,0.33,0.000000000000000,0.0000000000,0.0000000000,0.0000000000,0.0500000007,438
13.67,0.00,0,0,89.27,0.00,0.00,0.00,179.10,-1.62,10.28,0.34,0.19,-9.83,0.26,-0.33,-0.04,0.44,0.06,0.85,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.11193848,-13.49218750,-181.33666992,16.38885498,300.89776611,1.40533447,0.16808727,-0.00663827,-28.25439453,-3.41186523,-305.96557617,58.14648438,-45.80078125,-32.38238525,-0.01794739,-0.01864463,0.03317821,-0.01417678,0.030804719775915,0.016821790486574,0.050000000745058,0.0600086376,-0.0086216731,-0.0000299677,-1.98,1.66,-0.09,-0.15,-0.19,0.52,-0.15,0.33,0.000000000000000,0.0000000000,0.0000000000,0.0000000000,0.0500000007,439
