Tiempo,Angulo,Xcom,Ycom,Zcom,x_acc_robot,y_acc_robot,z_acc_robot,angulo_x,angulo_y,angulo_z,aceleracion_x,aceleracion_y,aceleracion_z,velocidad_angular_x,velocidad_angular_y,velocidad_angular_z,campo_magnetico_x,campo_magnetico_y,campo_magnetico_z,seno_x,seno_z,coseno_z,Xzmp-Juanlo,Yzmp-Juanlo,Xzmp_b,Xzmp_c,Xzmp_off,Yzmp_b,fx0,fy0,fz0,mx0,my0,mz0,Xzmp0,Yzmp0,fx1,fy1,fz1,mx1,my1,mz1,Xzmp1,Yzmp1,Xzmp-Loli,Yzmp-Loli,evalx.y,eval_x.zmp_error,eval_x.zmp_ref,eval_x._u,eval_x._x1[0],eval_x._x2[0],angle_x,xzmp01,yzmp01,xzmp11,yzmp11,xzmp2,yzmp2,XzmpLoli2,ZMPref_mm,eval_x.zmp_ref_mm,evalx.y_mm
20.45,0.00,0,0,89.27,0.00,0.00,0.00,179.11,0.73,12.80,-0.12,0.10,-9.79,-0.24,-0.40,0.08,0.45,0.08,0.87,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.30853271,0.70910645,-170.86700439,63.53210449,200.01928711,1.76135254,0.11768585,-0.03731604,-23.57849121,-4.04663086,-323.48876953,68.41406250,-79.88476562,-20.21777344,-0.02704540,-0.02074540,0.00004195,-0.02647280,0.000000000000000,0.000000000000000,0.000000000000000,0.0000000000,0.0000000000,0.0000000000,-0.07,1.17,-0.37,-0.25,-0.21,0.24,-0.27,0.00,0.004999999888241,0.0049999999,-258096896.0000000000
20.50,0.00,0,0,89.27,0.00,0.00,0.00,179.10,0.72,12.80,-0.41,0.16,-9.79,-0.08,1.46,-0.47,0.45,0.08,0.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.59875488,0.00000000,-171.12487793,63.51861572,200.20642090,1.91125488,0.11767256,-0.03711828,-25.40905762,-3.82843018,-324.01977539,69.01562500,-78.69531250,-20.21777344,-0.02681618,-0.02091877,0.00018303,-0.02651742,0.000000000000000,0.000000000000000,0.000000000000000,0.0000000000,0.0000000000,0.0000000000,-0.07,1.17,-0.37,-0.25,-0.21,0.24,-0.27,0.00,0.004999999888241,0.0049999999,-258096896.0000000000
20.52,0.00,0,0,89.27,0.00,0.00,0.00,179.10,0.73,12.80,-0.06,0.19,-9.76,-0.54,0.09,0.10,0.45,0.08,0.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.54071045,0.70910645,-171.27960205,63.38372803,200.04602051,1.61145020,0.11746168,-0.03713952,-24.95141602,-4.14581299,-323.43566895,68.64648438,-78.77734375,-20.87786865,-0.02684434,-0.02081077,0.00018014,-0.02646409,0.000000000000000,0.000000000000000,0.000000000000000,0.0000000000,0.0000000000,0.0000000000,-0.07,1.17,-0.37,-0.25,-0.21,0.24,-0.27,0.00,0.004999999888241,0.0049999999,-258096896.0000000000
20.54,0.00,0,0,89.27,0.00,0.00,0.00,179.10,0.72,12.80,-0.13,0.07,-9.75,0.22,0.22,-0.18,0.45,0.08,0.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.69549561,0.70910645,-171.27960205,63.43768311,199.99255371,1.61145020,0.11745961,-0.03717102,-25.40905762,-4.14581299,-322.74536133,68.52343750,-78.96875000,-20.87786865,-0.02700679,-0.02081716,0.00014310,-0.02648708,0.000000000000000,0.000000000000000,0.000000000000000,0.0000000000,0.0000000000,0.0000000000,-0.07,1.17,-0.37,-0.25,-0.21,0.24,-0.27,0.00,0.004999999888241,0.0049999999,-258096896.0000000000
20.58,0.00,0,0,89.27,0.00,0.00,0.00,179.10,0.71,12.80,-0.29,0.14,-9.78,0.04,0.86,-0.34,0.45,0.08,0.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.77288818,0.26831055,-171.07330322,63.32977295,199.89898682,1.76135254,0.11756115,-0.03706967,-24.13562012,-4.62188721,-323.27636719,68.91992188,-79.44726562,-20.36865234,-0.02698342,-0.02085812,0.00010034,-0.02646824,0.000000000000000,0.000000000000000,0.000000000000000,0.0000000000,0.0000000000,0.0000000000,-0.07,1.17,-0.37,-0.25,-0.21,0.24,-0.27,0.00,0.004999999888241,0.0049999999,-258096896.0000000000
20.61,0.00,0,0,89.27,0.00,0.00,0.00,179.10,0.72,12.81,-0.15,0.08,-9.84,-0.11,-0.27,-0.30,0.44,0.08,0.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.23114014,0.68994141,-171.07330322,63.59954834,200.11285400,1.61145020,0.11758404,-0.03730685,-23.14074707,-4.36401367,-323.70117188,68.30468750,-79.47460938,-19.97259521,-0.02685733,-0.02066637,0.00014780,-0.02641998,0.000000000000000,0.000000000000000,0.000000000000000,0.0000000000,0.0000000000,0.0000000000,-0.07,1.17,-0.37,-0.25,-0.21,0.24,-0.27,0.00,0.004999999888241,0.0049999999,-258096896.0000000000
20.66,0.00,0,0,89.27,0.00,0.00,0.00,179.10,0.70,12.80,-0.33,0.13,-9.68,-0.01,0.49,-0.26,0.44,0.08,0.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.46331787,1.05407715,-171.07330322,63.59954834,200.21978760,1.46154785,0.11769032,-0.03737549,-23.91674805,-4.04663086,-324.33837891,68.86523438,-79.48828125,-20.44409180,-0.02688594,-0.02083016,0.00010153,-0.02654352,0.000000000000000,0.000000000000000,0.000000000000000,0.0000000000,0.0000000000,0.0000000000,-0.07,1.17,-0.37,-0.25,-0.21,0.24,-0.27,0.00,0.004999999888241,0.0049999999,-258096896.0000000000
20.69,0.00,0,0,89.27,0.00,0.00,0.00,179.10,0.69,12.81,-0.16,0.22,-9.60,-0.13,0.76,-0.36,0.44,0.08,0.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.17309570,1.22656250,-171.64062500,63.49163818,200.13958740,1.38659668,0.11720005,-0.03722150,-23.31982422,-4.36401367,-324.12597656,68.50976562,-79.43359375,-20.29321289,-0.02682730,-0.02070256,0.00009984,-0.02642162,0.000000000000000,0.000000000000000,0.000000000000000,0.0000000000,0.0000000000,0.0000000000,-0.07,1.17,-0.37,-0.25,-0.21,0.24,-0.27,0.00,0.004999999888241,0.0049999999,-258096896.0000000000
20.72,0.00,0,0,89.27,0.00,0.00,0.00,179.10,0.69,12.81,-0.27,0.05,-9.83,-0.40,0.40,-0.26,0.44,0.08,0.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.67614746,0.26831055,-171.17645264,63.34326172,199.97918701,2.13610840,0.11751893,-0.03705521,-24.05603027,-4.18548584,-323.91357422,68.61914062,-78.98242188,-19.97259521,-0.02677890,-0.02076768,0.00017487,-0.02639906,0.000000000000000,0.000000000000000,0.000000000000000,0.0000000000,0.0000000000,0.0000000000,-0.07,1.17,-0.37,-0.25,-0.21,0.24,-0.27,0.00,0.004999999888241,0.0049999999,-258096896.0000000000
20.74,0.00,0,0,89.27,0.00,0.00,0.00,179.10,0.69,12.82,-0.07,0.10,-9.76,-0.57,0.14,0.12,0.44,0.08,0.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.77288818,1.39904785,-171.02172852,63.46466064,199.95245361,1.38659668,0.11762787,-0.03737294,-23.63818359,-3.74908447,-323.48876953,68.66015625,-79.40625000,-20.21777344,-0.02690343,-0.02085113,0.00014440,-0.02656504,0.000000000000000,0.000000000000000,0.000000000000000,0.0000000000,0.0000000000,0.0000000000,-0.07,1.17,-0.37,-0.25,-0.21,0.24,-0.27,0.00,0.004999999888241,0.0049999999,-258096896.0000000000
20.78,0.00,0,0,89.27,0.00,0.00,0.00,179.09,0.69,12.83,-0.15,0.21,-9.63,-0.19,0.38,-0.54,0.44,0.08,0.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.30853271,0.63244629,-171.07330322,63.45117188,200.07275391,1.61145020,0.11757518,-0.03720927,-25.40905762,-4.16564941,-323.43566895,68.67382812,-79.03710938,-20.65155029,-0.02697029,-0.02081725,0.00009767,-0.02648800,0.000000000000000,0.000000000000000,0.000000000000000,0.0000000000,0.0000000000,0.0000000000,-0.07,1.17,-0.37,-0.25,-0.21,0.24,-0.27,0.00,0.004999999888241,0.0049999999,-258096896.0000000000
20.80,0.00,0,0,89.27,0.00,0.00,0.00,179.09,0.69,12.82,0.12,0.16,-9.73,0.01,0.09,0.09,0.44,0.08,0.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.02441406,1.34155273,-171.43432617,63.65350342,199.84552002,1.46154785,0.11732971,-0.03738233,-24.55346680,-4.20532227,-323.86047363,68.63281250,-79.41992188,-20.06689453,-0.02696791,-0.02077333,0.00004028,-0.02652213,0.000000000000000,0.000000000000000,0.000000000000000,0.0000000000,0.0000000000,0.0000000000,-0.07,1.17,-0.37,-0.25,-0.21,0.24,-0.27,0.00,0.004999999888241,0.0049999999,-258096896.0000000000
20.84,0.00,0,0,89.27,0.00,0.00,0.00,179.09,0.67,12.82,-0.10,0.13,-9.77,0.05,0.50,-0.64,0.44,0.08,0.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.01831055,1.80151367,-172.20794678,63.45117188,199.89898682,1.16174316,0.11664525,-0.03718305,-24.23510742,-3.90777588,-324.07287598,68.57812500,-79.35156250,-20.44409180,-0.02689746,-0.02077245,-0.00002552,-0.02646687,0.000000000000000,0.000000000000000,0.000000000000000,0.0000000000,0.0000000000,0.0000000000,-0.07,1.16,-0.37,-0.25,-0.21,0.24,-0.27,0.00,0.004999999888241,0.0049999999,-258096896.0000000000
20.86,0.00,0,0,89.27,0.00,0.00,0.00,179.09,0.67,12.83,0.10,0.28,-9.74,0.04,-0.04,-0.04,0.44,0.08,0.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.23724365,0.80493164,-171.48590088,63.57257080,199.93908691,1.68640137,0.11738901,-0.03722298,-24.33459473,-4.42352295,-323.91357422,68.68750000,-79.81640625,-20.74584961,-0.02706411,-0.02076508,0.00000238,-0.02646209,0.000000000000000,0.000000000000000,0.000000000000000,0.0000000000,0.0000000000,0.0000000000,-0.07,1.17,-0.37,-0.25,-0.21,0.24,-0.27,0.00,0.004999999888241,0.0049999999,-258096896.0000000000
20.91,0.00,0,0,89.27,0.00,0.00,0.00,179.10,0.67,12.83,-0.24,0.16,-9.75,1.08,0.34,-0.14,0.44,0.08,0.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.40527344,1.45654297,-171.22802734,63.68048096,200.12622070,1.31164551,0.11751839,-0.03746479,-22.98156738,-4.06646729,-324.17907715,68.72851562,-79.65234375,-19.99145508,-0.02685673,-0.02079624,0.00010684,-0.02655741,0.000000000000000,0.000000000000000,0.000000000000000,0.0000000000,0.0000000000,0.0000000000,-0.07,1.17,-0.37,-0.25,-0.21,0.24,-0.27,0.00,0.004999999888241,0.0049999999,-258096896.0000000000
20.92,0.00,0,0,89.27,0.00,0.00,0.00,179.11,0.67,12.83,0.12,0.11,-9.63,-0.13,-0.13,-0.02,0.44,0.08,0.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.54071045,0.70910645,-171.22802734,63.43768311,199.99255371,1.46154785,0.11746584,-0.03718221,-23.14074707,-4.54254150,-322.69226074,68.33203125,-80.13085938,-20.59497070,-0.02714467,-0.02072162,0.00005071,-0.02642803,0.000000000000000,0.000000000000000,0.000000000000000,0.0000000000,0.0000000000,0.0000000000,-0.07,1.17,-0.37,-0.25,-0.21,0.24,-0.27,0.00,0.004999999888241,0.0049999999,-258096896.0000000000
20.96,0.00,0,0,89.27,0.00,0.00,0.00,179.11,0.68,12.84,-0.01,0.19,-9.78,0.18,-0.32,-0.77,0.44,0.08,0.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.92767334,0.82409668,-171.27960205,63.55908203,199.73858643,1.61145020,0.11735504,-0.03726355,-24.21520996,-4.06646729,-323.01086426,68.55078125,-79.55664062,-20.36865234,-0.02704740,-0.02081643,0.00005343,-0.02651562,0.000000000000000,0.000000000000000,0.000000000000000,0.0000000000,0.0000000000,0.0000000000,-0.07,1.17,-0.37,-0.25,-0.21,0.24,-0.27,0.00,0.004999999888241,0.0049999999,-258096896.0000000000
20.99,0.00,0,0,89.27,0.00,0.00,0.00,179.11,0.68,12.84,-0.20,0.18,-9.78,-0.19,0.27,0.02,0.44,0.08,0.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.23114014,1.01574707,-171.69219971,63.64001465,200.05938721,1.53649902,0.11712905,-0.03725713,-24.69274902,-4.14581299,-323.01086426,68.81054688,-79.09179688,-20.82128906,-0.02695117,-0.02088893,0.00011653,-0.02656970,0.000000000000000,0.000000000000000,0.000000000000000,0.0000000000,0.0000000000,0.0000000000,-0.07,1.17,-0.37,-0.25,-0.21,0.24,-0.27,0.00,0.004999999888241,0.0049999999,-258096896.0000000000
21.02,0.00,0,0,89.27,0.00,0.00,0.00,179.10,0.69,12.83,-0.18,0.25,-9.72,-0.03,0.48,-0.60,0.44,0.08,0.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.99896240,0.78576660,-171.69219971,63.49163818,200.01928711,1.61145020,0.11706207,-0.03712752,-23.49890137,-4.14581299,-323.06396484,68.67382812,-79.80273438,-20.14233398,-0.02704762,-0.02084318,0.00002494,-0.02649423,0.000000000000000,0.000000000000000,0.000000000000000,0.0000000000,0.0000000000,0.0000000000,-0.07,1.17,-0.37,-0.25,-0.21,0.24,-0.27,0.00,0.004999999888241,0.0049999999,-258096896.0000000000
21.05,0.00,0,0,89.27,0.00,0.00,0.00,179.10,0.68,12.84,0.02,0.20,-9.77,-0.09,0.35,-0.27,0.44,0.09,0.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.77288818,0.80493164,-171.69219971,63.58605957,199.97918701,1.76135254,0.11718410,-0.03718611,-24.99121094,-4.36401367,-324.07287598,68.79687500,-79.28320312,-20.97216797,-0.02695161,-0.02079454,0.00002819,-0.02647123,0.000000000000000,0.000000000000000,0.000000000000000,0.0000000000,0.0000000000,0.0000000000,-0.07,1.17,-0.37,-0.25,-0.21,0.24,-0.27,0.00,0.004999999888241,0.0049999999,-258096896.0000000000
21.08,0.00,0,0,89.27,0.00,0.00,0.00,179.10,0.68,12.84,-0.48,0.05,-9.68,-0.12,0.68,-1.00,0.44,0.08,0.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.69549561,0.88159180,-171.69219971,63.42419434,199.89898682,1.61145020,0.11712284,-0.03710623,-24.71264648,-3.78875732,-323.86047363,69.01562500,-79.57031250,-20.06689453,-0.02703020,-0.02093301,-0.00002300,-0.02653649,0.000000000000000,0.000000000000000,0.000000000000000,0.0000000000,0.0000000000,0.0000000000,-0.07,1.16,-0.37,-0.25,-0.21,0.24,-0.27,0.00,0.004999999888241,0.0049999999,-258096896.0000000000
21.11,0.00,0,0,89.27,0.00,0.00,0.00,179.09,0.67,12.85,-0.28,0.20,-9.57,-0.52,0.65,-0.64,0.44,0.09,0.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.85028076,0.03833008,-171.74377441,63.47814941,199.92572021,1.91125488,0.11713231,-0.03696816,-24.19531250,-4.42352295,-324.07287598,68.44140625,-79.74804688,-20.36865234,-0.02701585,-0.02067893,-0.00002193,-0.02632129,0.000000000000000,0.000000000000000,0.000000000000000,0.0000000000,0.0000000000,0.0000000000,-0.07,1.16,-0.37,-0.25,-0.21,0.24,-0.27,0.00,0.004999999888241,0.0049999999,-258096896.0000000000
21.14,0.00,0,0,89.27,0.00,0.00,0.00,179.08,0.68,12.85,-0.19,0.10,-9.68,-0.18,-0.41,-0.64,0.45,0.09,0.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.94702148,1.09240723,-171.22802734,63.31628418,199.92572021,1.46154785,0.11750333,-0.03718351,-23.77746582,-3.90777588,-324.12597656,68.79687500,-79.52929688,-20.14233398,-0.02690236,-0.02083653,0.00007713,-0.02648716,0.000000000000000,0.000000000000000,0.000000000000000,0.0000000000,0.0000000000,0.0000000000,-0.07,1.17,-0.37,-0.25,-0.21,0.24,-0.27,0.00,0.004999999888241,0.0049999999,-258096896.0000000000
21.16,0.00,0,0,89.27,0.00,0.00,0.00,179.08,0.69,12.85,-0.18,0.27,-9.72,-0.17,0.45,-0.71,0.44,0.09,0.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.63745117,1.26489258,-171.17645264,63.35675049,199.77868652,1.31164551,0.11739451,-0.03725085,-24.89172363,-3.96728516,-322.53295898,68.52343750,-78.98242188,-19.97259521,-0.02697709,-0.02084872,0.00014177,-0.02653558,0.000000000000000,0.000000000000000,0.000000000000000,0.0000000000,0.0000000000,0.0000000000,-0.07,1.17,-0.37,-0.25,-0.21,0.24,-0.27,0.00,0.004999999888241,0.0049999999,-258096896.0000000000
21.20,0.00,0,0,89.27,0.00,0.00,0.00,179.07,0.70,12.85,-0.01,0.07,-10.09,-0.02,-0.48,-0.01,0.44,0.09,0.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.69549561,0.86242676,-171.07330322,63.38372803,200.04602051,1.61145020,0.11763252,-0.03721321,-23.99633789,-3.96728516,-323.91357422,68.85156250,-79.47460938,-20.59497070,-0.02692491,-0.02086115,0.00009890,-0.02651262,0.000000000000000,0.000000000000000,0.000000000000000,0.0000000000,0.0000000000,0.0000000000,-0.07,1.17,-0.37,-0.25,-0.21,0.24,-0.27,0.00,0.004999999888241,0.0049999999,-258096896.0000000000
21.22,0.00,0,0,89.27,0.00,0.00,0.00,179.08,0.70,12.84,-0.16,0.04,-9.86,-0.04,-0.09,0.04,0.44,0.08,0.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.38592529,0.24914551,-171.12487793,63.39721680,200.01928711,1.83630371,0.11752309,-0.03709429,-24.65295410,-4.00695801,-323.43566895,68.42773438,-79.28320312,-21.25506592,-0.02697098,-0.02075698,0.00008905,-0.02640992,0.000000000000000,0.000000000000000,0.000000000000000,0.0000000000,0.0000000000,0.0000000000,-0.07,1.17,-0.37,-0.25,-0.21,0.24,-0.27,0.00,0.004999999888241,0.0049999999,-258096896.0000000000
21.26,0.00,0,0,89.27,0.00,0.00,0.00,179.09,0.70,12.84,-0.28,0.26,-9.79,0.57,0.51,-0.63,0.45,0.08,0.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.85028076,0.86242676,-170.81542969,63.37023926,199.95245361,1.53649902,0.11778454,-0.03726149,-23.99633789,-3.96728516,-323.22326660,68.16796875,-79.40625000,-20.27435303,-0.02696126,-0.02069421,0.00014811,-0.02642240,0.000000000000000,0.000000000000000,0.000000000000000,0.0000000000,0.0000000000,0.0000000000,-0.07,1.17,-0.37,-0.25,-0.21,0.24,-0.27,0.00,0.004999999888241,0.0049999999,-258096896.0000000000
21.29,0.00,0,0,89.27,0.00,0.00,0.00,179.09,0.69,12.85,0.26,0.09,-9.83,0.09,0.77,-0.46,0.44,0.09,0.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.61810303,0.32580566,-171.12487793,63.43768311,199.97918701,1.76135254,0.11754341,-0.03713239,-23.33972168,-4.26483154,-323.91357422,68.37304688,-79.77539062,-20.29321289,-0.02695239,-0.02068380,0.00005998,-0.02636975,0.000000000000000,0.000000000000000,0.000000000000000,0.0000000000,0.0000000000,0.0000000000,-0.07,1.17,-0.37,-0.25,-0.21,0.24,-0.27,0.00,0.004999999888241,0.0049999999,-258096896.0000000000
21.32,0.00,0,0,89.27,0.00,0.00,0.00,179.10,0.69,12.85,0.01,0.28,-9.59,0.09,0.07,-1.19,0.45,0.08,0.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.38592529,0.53662109,-170.86700439,63.39721680,200.03265381,1.68640137,0.11770828,-0.03720453,-22.92187500,-4.40368652,-323.54187012,68.37304688,-80.21289062,-20.21777344,-0.02707693,-0.02069372,0.00002369,-0.02639984,0.000000000000000,0.000000000000000,0.000000000000000,0.0000000000,0.0000000000,0.0000000000,-0.07,1.17,-0.37,-0.25,-0.21,0.24,-0.27,0.00,0.004999999888241,0.0049999999,-258096896.0000000000
21.35,0.00,0,0,89.27,0.00,0.00,0.00,179.09,0.69,12.85,0.09,0.12,-9.71,0.20,0.74,-0.25,0.45,0.08,0.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.54071045,0.99658203,-171.07330322,63.59954834,200.21978760,1.53649902,0.11770490,-0.03736465,-22.56372070,-3.96728516,-323.75427246,68.63281250,-79.98046875,-19.99145508,-0.02695170,-0.02080385,0.00012248,-0.02652930,0.000000000000000,0.000000000000000,0.000000000000000,0.0000000000,0.0000000000,0.0000000000,-0.07,1.17,-0.37,-0.25,-0.21,0.24,-0.27,0.00,0.004999999888241,0.0049999999,-258096896.0000000000
21.38,0.00,0,0,89.27,0.00,0.00,0.00,179.09,0.69,12.85,-0.33,0.18,-9.89,-0.07,0.53,0.10,0.44,0.08,0.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.71484375,1.32238770,-171.17645264,63.27581787,199.97918701,1.38659668,0.11752623,-0.03721440,-24.13562012,-4.04663086,-323.43566895,68.41406250,-79.48828125,-20.51953125,-0.02698280,-0.02074880,0.00009226,-0.02644725,0.000000000000000,0.000000000000000,0.000000000000000,0.0000000000,0.0000000000,0.0000000000,-0.07,1.17,-0.37,-0.25,-0.21,0.24,-0.27,0.00,0.004999999888241,0.0049999999,-258096896.0000000000
21.41,0.00,0,0,89.27,0.00,0.00,0.00,179.09,0.69,12.85,-0.35,0.24,-9.74,0.40,0.54,-0.53,0.44,0.08,0.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.40527344,0.86242676,-171.22802734,63.22186279,199.91235352,1.46154785,0.11739349,-0.03708505,-21.74792480,-4.38385010,-322.95776367,68.52343750,-79.95312500,-20.44409180,-0.02692824,-0.02077970,0.00014015,-0.02642926,0.000000000000000,0.000000000000000,0.000000000000000,0.0000000000,0.0000000000,0.0000000000,-0.07,1.17,-0.37,-0.25,-0.21,0.24,-0.27,0.00,0.004999999888241,0.0049999999,-258096896.0000000000
21.44,0.00,0,0,89.27,0.00,0.00,0.00,179.09,0.69,12.86,-0.10,0.12,-9.69,-0.30,0.24,-0.37,0.45,0.08,0.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.30853271,1.22656250,-171.02172852,63.43768311,200.08612061,1.53649902,0.11761846,-0.03732464,-21.70812988,-4.32434082,-324.01977539,68.34570312,-79.73437500,-20.14233398,-0.02676850,-0.02066266,0.00017584,-0.02641886,0.000000000000000,0.000000000000000,0.000000000000000,0.0000000000,0.0000000000,0.0000000000,-0.07,1.17,-0.37,-0.25,-0.21,0.24,-0.27,0.00,0.004999999888241,0.0049999999,-258096896.0000000000
21.46,0.00,0,0,89.27,0.00,0.00,0.00,179.10,0.70,12.86,-0.13,0.12,-9.83,0.19,-0.09,-0.36,0.44,0.08,0.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.84417725,0.76660156,-171.48590088,63.65350342,200.19305420,1.53649902,0.11727513,-0.03726296,-22.16577148,-4.32434082,-323.54187012,68.45507812,-79.74804688,-20.29321289,-0.02685789,-0.02072698,0.00013526,-0.02645533,0.000000000000000,0.000000000000000,0.000000000000000,0.0000000000,0.0000000000,0.0000000000,-0.07,1.17,-0.37,-0.25,-0.21,0.24,-0.27,0.00,0.004999999888241,0.0049999999,-258096896.0000000000
21.50,0.00,0,0,89.27,0.00,0.00,0.00,179.08,0.72,12.85,-0.09,0.09,-9.77,0.08,-0.48,0.54,0.44,0.08,0.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.38592529,0.40246582,-171.33117676,63.30279541,200.12622070,1.91125488,0.11744400,-0.03702338,-22.14587402,-4.40368652,-323.80737305,68.63281250,-79.85742188,-20.59497070,-0.02686766,-0.02075698,0.00013109,-0.02638559,0.000000000000000,0.000000000000000,0.000000000000000,0.0000000000,0.0000000000,0.0000000000,-0.07,1.17,-0.37,-0.25,-0.21,0.24,-0.27,0.00,0.004999999888241,0.0049999999,-258096896.0000000000
21.52,0.00,0,0,89.27,0.00,0.00,0.00,179.08,0.72,12.85,-0.19,0.23,-9.79,-0.36,0.76,0.27,0.44,0.08,0.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.15374756,1.20739746,-170.81542969,63.54559326,200.13958740,1.46154785,0.11776258,-0.03742928,-23.28002930,-4.20532227,-323.70117188,68.35937500,-79.88476562,-19.76513672,-0.02699792,-0.02069908,0.00006817,-0.02647801,0.000000000000000,0.000000000000000,0.000000000000000,0.0000000000,0.0000000000,0.0000000000,-0.07,1.17,-0.37,-0.25,-0.21,0.24,-0.27,0.00,0.004999999888241,0.0049999999,-258096896.0000000000
21.57,0.00,0,0,89.27,0.00,0.00,0.00,179.07,0.72,12.83,0.11,0.24,-9.93,-0.48,-0.38,0.41,0.44,0.08,0.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.38592529,0.70910645,-171.89849854,63.64001465,200.05938721,1.68640137,0.11701752,-0.03715489,-24.09582520,-4.42352295,-323.70117188,68.72851562,-79.95312500,-20.67041016,-0.02710031,-0.02079138,-0.00005005,-0.02646705,0.000000000000000,0.000000000000000,0.000000000000000,0.0000000000,0.0000000000,0.0000000000,-0.07,1.16,-0.37,-0.25,-0.21,0.24,-0.27,0.00,0.004999999888241,0.0049999999,-258096896.0000000000
21.58,0.00,0,0,89.27,0.00,0.00,0.00,179.08,0.71,12.84,-0.35,0.28,-9.70,-0.03,0.40,-0.56,0.44,0.08,0.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.86962891,0.44079590,-171.89849854,63.20837402,199.72521973,1.74261475,0.11691387,-0.03685345,-23.26013184,-4.36401367,-323.06396484,68.30468750,-79.92578125,-19.91601562,-0.02706188,-0.02070714,0.00000339,-0.02631469,0.000000000000000,0.000000000000000,0.000000000000000,0.0000000000,0.0000000000,0.0000000000,-0.07,1.16,-0.37,-0.25,-0.21,0.24,-0.27,-0.00,0.004999999888241,0.0049999999,-258096896.0000000000
21.62,0.00,0,0,89.27,0.00,0.00,0.00,179.08,0.72,12.84,0.13,0.19,-10.09,0.27,0.38,0.37,0.44,0.08,0.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.15985107,0.30664062,-171.95007324,63.35675049,199.65838623,1.89251709,0.11689436,-0.03690353,-23.18054199,-4.08630371,-323.70117188,68.55078125,-80.02148438,-20.51953125,-0.02703024,-0.02077007,-0.00003722,-0.02636705,0.000000000000000,0.000000000000000,0.000000000000000,0.0000000000,0.0000000000,0.0000000000,-0.07,1.16,-0.37,-0.25,-0.21,0.24,-0.27,-0.00,0.004999999888241,0.0049999999,-258096896.0000000000
